address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"Seeking a long term position. Supervise/manage planning departments for 10 years and improvements were seen in production rates and shipments. Manage/supervise estimating and quoting departments and reduced costs. Experience in reviewing documentation such as BOM's, routings, SOP's, routings, and change management, which led to reduced costs and improved deliveries. Implement a demand/capacity system and electronic work instruction system, which led to faster shipments to the customer. Experience includes ISO, Lean, Six Sigma, and APICS environments. MRP/ ERP systems include WDS, Syteline, Microsoft Great Plains, and others.","['Adobe Acrobat', 'AutoCAD', 'CMS', 'customer relations', 'delivery', 'designing', 'documentation', 'drafting', 'electronics', 'Train employees', 'ERP', 'Great Plains', 'Maintain inventory', 'inventory control', 'Manufacturing engineer', 'Access', 'Excel', 'Outlook', 'PowerPoint', 'SharePoint', 'Windows', 'Word', 'MRP', 'Protel', 'purchasing', 'quality', 'receiving', 'research', 'router', 'scheduling', 'shipping', 'Supervisor', 'test equipment', 'wiring']",['Langston University'],['Bachelor of Business Administration'],['1996'],['3.5'],['GPA'],[None],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['May 2015', 'May 1996', 'June 1995', 'July 1994', 'December 1992', 'January 1988', 'January 1981']","['August 2017', 'March 2015', 'May 1996', 'June 1995', 'July 1994', 'January 1992', 'January 1988']","[['Maintain inventory', 'Manufacturing Orders'], ['Supervise Planning Departments', 'customer relations', 'paperless manufacturing system', 'MRP software'], ['Determine labor requirements', 'order', 'maintain inventories', 'schedule work'], ['plan', 'purchase', 'production engineering', 'shipping/receiving', 'drafting'], ['Determine labor requirements', 'Plan ship dates', 'order and maintain inventories'], ['Plan work schedule', 'Manage people'], ['Plan products', 'testing', 'assembly', ""designing BOM's"", 'router']]","['Engineering Planning Manager', 'Senior Manufacturing Project Engineer', 'Production Planner', 'Production Manager', 'Department Supervisor/Planner', 'Production Supervisor', 'Manufacturing Engineer']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,"['SharePoint', 'Adobe Acrobat', 'MRP/ERP', 'Altium/Protel', 'Excel', 'AutoCAD', 'Word', 'CompliantPro', 'PowerPoint', 'Shop Floor Control', 'Access', 'Polydyne Quote Software', 'Windows', 'WDS MRP Software', 'Outlook', 'Syteline MRP Software', 'Project', 'MS Great Plains']","[['Advanced'], ['Advanced'], ['Advanced'], ['Intermediate'], ['Advanced'], ['User'], ['Intermediate'], ['Advanced'], ['Intermediate'], ['Advanced'], ['User'], ['Intermediate'], ['Advanced'], ['Advanced'], ['Advanced'], ['Intermediate'], ['Intermediate'], ['Intermediate']]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.65,"Access, Adobe Acrobat, AutoCAD, CMS, ERP, Excel, Great Plains, MRP, Maintain inventory, Manufacturing engineer, Outlook, PowerPoint, Protel, SharePoint, Supervisor, Train employees, Windows, Word, customer relations, delivery, designing, documentation, drafting, electronics, inventory control, purchasing, quality, receiving, research, router, scheduling, shipping, test equipment, wiring."
,,"['accounting', 'Apple computers', 'asset management', 'automation', 'basic', 'blueprints', 'budgets', 'budget', 'C', 'CA', 'hardware', 'concept', 'contracts', 'client', 'database', 'DC', 'delivery', 'design and construction', 'directing', 'Electrical systems', 'electronics', 'equipment installation', 'filling', 'Fire protection', 'Food safety', 'Hammer', 'HVAC', 'instruction', 'inventory management', 'inventory control', 'Labor relations', 'layout', 'logic', 'Logistics', 'machinery', 'maintenance schedules', 'manufacturing processes', 'materials', 'Mechanical', 'Microsoft Access', '2000', 'Microsoft NT server', 'Microsoft Windows NT Server', 'microwave', 'NEC', 'network', 'networks', 'Novell', 'Personnel', 'PLC programming', 'PLC', 'plumbing', 'Power distribution', 'process control', 'process engineering', 'Programming', 'quality', 'quality control', 'radio', 'Record keeping', 'repairs', 'repairing', 'Safety', 'safety codes', 'SCADA', 'Siemens PLC', 'staffing', 'supervising', 'Supervision', 'surveys', 'technical support', 'phones', 'transmission', 'troubleshooting', 'UHF', 'utilities', 'validation', 'VHF', 'View', 'Water quality', 'Wonderware', 'written']","['N/A', 'Yuba Community College', 'Butte College', 'Elk Creek High School']","['Certificate of Completion', 'Select One', 'NEEC Building Operator Certification', 'High School Diploma']","['2015', '2004', '2003', '1985']","['N/A', 'N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A', 'N/A']","['AIB - HACCP Online Course - Haccp/Food Safety', 'Business Management', 'Basic Electronics, Drafting', 'N/A']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None]","['02/2013', '05/2008', '05/2005', '04/2004', '01/1996', '04/1995', '08/1991', '02/1987']","['08/2015', '02/2013', '05/2008', '05/2005', '04/2004', '12/1995', '04/1995', '04/1991']","[['PLC', 'SCADA', 'troubleshooting', 'mechanical repairs', 'design'], ['project management', 'PLC', 'troubleshooting', 'VFD', 'controls'], ['project management', 'design', 'budgeting', 'quality control'], ['management', 'construction', 'troubleshooting', 'automation'], ['plant maintenance', 'engineering', 'compliance', 'PLC', 'programming'], ['maintenance', 'PLC', 'troubleshooting', 'logic changes'], ['troubleshooting', 'maintenance', 'PLC', 'CMMS'], ['inventory control', 'troubleshooting', 'microwave communications']]","['Engineering Services Manager', 'Electrical Superintendent', 'Project Manager', 'Facility Supervisor', 'Maintenance Manager/Safety & Environmental Manager', 'Maintenance Technician', 'Electrician', 'Microwave Communications Technician']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",,,,,,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.576666667,"2000, Apple computers, C, CA, DC, Electrical systems, Fire protection, Food safety, HVAC, Hammer, Labor relations, Logistics, Mechanical, Microsoft Access, Microsoft NT server, Microsoft Windows NT Server, NEC, Novell, PLC, PLC programming, Personnel, Power distribution, Programming, Record keeping, SCADA, Safety, Siemens PLC, Supervision, UHF, VHF, View, Water quality, Wonderware, accounting, asset management, automation, basic, blueprints, budget, budgets, client, concept, contracts, database, delivery, design and construction, directing, electronics, equipment installation, filling, hardware, instruction, inventory control, inventory management, layout, logic, machinery, maintenance schedules, manufacturing processes, materials, microwave, network, networks, phones, plumbing, process control, process engineering, quality, quality control, radio, repairing, repairs, safety codes, staffing, supervising, surveys, technical support, transmission, troubleshooting, utilities, validation, written."
,,"['QuickBooks', 'Sage', 'Lacerte', 'Intuit ProSeries', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Access', 'Microsoft Outlook', 'Microsoft Power Pivot', 'Microsoft PowerPoint', 'CalBench', 'FASB & GAAP standards', 'Sarbanes-Oxley', 'Generally Accepted Auditing Standards']","['LIU', 'Hunter College']","['Master of Science', 'Bachelor of Science']","['Present', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Taxation', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['January 2016', 'February 2015', 'May 2010', 'September 1996']","['Current', 'January 2016', 'August 2011', 'March 2004']","[['cash receipts', 'A/R', 'A/P', 'notes payable', 'interest payable', 'unearned revenues', 'legal services', 'revenues', 'expenses', 'office supplies', 'insurance', 'payroll processing', 'petty cash', 'reconciliation', 'financial statement analysis', 'tax returns'], ['A/R', 'A/P', 'tangible assets', 'revenue', 'expenses', 'COGS', 'depreciation', 'advertising', 'inventory', 'intangible assets', 'line of credit', 'bad debts', 'credit card transactions', 'financial statements'], ['stocking', 'customer relations', 'loading/unloading', 'order picking/packing'], ['business operations', 'workforce management', 'customer satisfaction', 'social networking']]","['Accountant', 'Accounting Assistant', 'Stock Clerk', 'Restaurant Operations Manager']","['City, State', 'City, State', 'City, State', 'City, State']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","['Club', 'Volunteering']","['Accounting Society of Hunter College', 'Volunteer Tutor for Accounting Skills']","[None, None]","['Member', 'Tutor']",,,['Internal Revenue Service'],"[['Volunteer Income Tax Assistance', 'Tax Counseling for the Elderly']]",[None],['2015'],['N/A'],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.283333333,"CalBench, FASB & GAAP standards, Generally Accepted Auditing Standards, Intuit ProSeries, Lacerte, Microsoft Access, Microsoft Excel, Microsoft Outlook, Microsoft Power Pivot, Microsoft PowerPoint, Microsoft Word, QuickBooks, Sage, Sarbanes-Oxley."
,"Committed and motivated professional with exceptional customer service and decision making skills. Extensive experience working with a diverse client base and delivering results. High-achieving professional possessing excellent communication, organizational and analytical capabilities. Background in business development, customer service and project management.","['Problem resolution', 'Results-oriented', 'Meticulous attention to detail', 'Managing multiple priorities', 'Active Learning', 'Client Relations', 'Computer Proficiency', 'Creative Problem Solving', 'Critical Thinking', 'Data Collection', 'Data Entry', 'Documentation', 'Email', 'Executive Management Support', 'Filing', 'Internet Research', 'Letters and Memos', 'Minute Taking', 'Multi-Task Management', 'Organizational Skills', 'Research', 'Scheduling', 'Service Orientation', 'Speaking', 'Spreadsheets', 'Travel Arrangements']","['Denver High School', 'Front Range Community College']","['High School Diploma', None]","['1996', None]","[None, None]","[None, None]","[None, 'General Studies']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['February 2015', 'November 2014', 'November 2012', 'April 2012', 'April 2011', 'September 2006']","['September 2015', 'February 2015', 'January 2014', 'November 2012', 'December 2011', 'December 2011']","[None, None, None, ['Microsoft Office proficiency', 'Customer relations specialist', 'Employee training and development'], None, None]","['Business Development', 'Service Manager', 'System Technology Specialist', 'Project Manager', 'Support Manager', 'Project Administrator']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.85,"Active Learning, Client Relations, Computer Proficiency, Creative Problem Solving, Critical Thinking, Data Collection, Data Entry, Documentation, Email, Executive Management Support, Filing, Internet Research, Letters and Memos, Managing multiple priorities, Meticulous attention to detail, Minute Taking, Multi-Task Management, Organizational Skills, Problem resolution, Research, Results-oriented, Scheduling, Service Orientation, Speaking, Spreadsheets, Travel Arrangements."
"Computer Science Department University of Kentucky Lexington, KY 40506-0046",,,"['University of Warsaw', 'University of Warsaw']","['Ph.D.', 'M.S.']","['1980', '1977']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Computer Science']","['University of Kentucky', 'University of Kentucky', 'University of Kentucky', 'University of Kentucky', 'Columbia University', 'Columbia University', 'Columbia University', 'University of Warsaw', 'University of Warsaw']","[None, None, None, None, None, None, None, None, None]","['2022', '1990', '1993', '1987', '1985', '1983', '1982', '1980', '1977']","['∞', '2022', '2007', '1990', '1987', '1985', '1983', '1982', '1980']","[None, None, None, None, None, None, None, None, None]","['Professor Emerytus', 'Professor', 'Director of Graduate Studies', 'Associate Professor', 'Associate Professor', 'Assistant Professor', 'Visiting Assistant Professor', 'Assistant Professor', 'Teaching and Research Assistant']","['Lexington, KY', 'Lexington, KY', 'Lexington, KY', 'Lexington, KY', 'New York, NY', 'New York, NY', 'New York, NY', 'Warsaw, Poland', 'Warsaw, Poland']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.65,
,,"['Net, photo, agile, analyst', 'Apple', 'automation', 'banking', 'budgets', 'business plan', 'closing', 'com', 'consulting', 'content', 'contracts', 'credit', 'encryption', 'client', 'customer satisfaction', 'data migration', 'database administration', 'driving', 'e-commerce', 'features', 'financial', 'hiring', 'imaging', 'information technology', 'insurance', 'interpretation', 'inventory', 'managing', 'market planning', 'marketing', 'market', 'marketing and sales', 'messaging', 'office', 'new product development', 'developer', 'order management', 'camera', 'policies', 'presenting', 'pricing', 'procurement', 'product development', 'Product manager', 'product management', 'product marketing', 'program management', 'quality', 'quality assurance', 'QA', 'radio', 'real-time', 'receiving', 'retail', 'sales', 'sales management', 'shipping', 'software development', 'stories', 'strategy', 'supply chain', 'technical support', 'television', 'upgrades', 'UI design', 'utilities', 'venture capital', 'vision', 'workflow', 'year-end']","['Georgia Institute of Technology', 'Rutgers University']","['Master of Science', 'Bachelor of Science']","['2006', '1992']","[None, None]","[None, None]","['Management of Technology', 'Computer Science']","['Calero', 'CLA', 'PictureU', 'Ticket Alternative', 'Triplingo', 'Deposco', 'SVG (Servigistics)', 'Commerce Science', 'N/A', 'MediaOcean']","['https://www.calero.com', 'https://www.clacorp.com', 'https://www.pictureu.com', 'https://www.ticketalternative.com', 'https://www.triplingo.com', 'https://www.deposco.com', 'https://www.servigistics.com', 'https://www.commercescience.com', None, 'https://www.mediaocean.com']","['04/2018', '04/2016', '08/2013', '02/2012', '01/2011', '01/2009', '09/2006', '04/2004', '01/2003', '10/1999']","['05/2018', '04/2018', '04/2016', '08/2013', '02/2012', '12/2010', '12/2008', '09/2006', '04/2004', '11/2002']","[['communication', 'networks'], ['agile', 'UI design', 'mobile development'], ['imaging', 'product management'], ['e-commerce', 'UI design'], ['mobile development', 'UI design'], ['software development', 'technology development'], ['product marketing', 'sales'], ['product management', 'program management'], ['technical consulting', 'web services design'], ['electronic sales management', 'venture capital']]","['Director of Engineering', 'Sr. Director Software Development', 'VP of Engineering and Operations', 'CTO', 'Co-Founder and COO', 'VP of Engineering', 'VP Solutions Sales', 'CTO', 'Independent Consultant', 'CTO & Founder']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,,,,,,,,,,,Machine Learning (ML) Engineer,M.Sc in Computer Science & Engineering or in any relevant discipline from a reputed University,At least 5 year(s),,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,0.783333333,"Apple, Net, photo, agile, analyst, Product manager, QA, UI design, automation, banking, budgets, business plan, camera, client, closing, com, consulting, content, contracts, credit, customer satisfaction, data migration, database administration, developer, driving, e-commerce, encryption, features, financial, hiring, imaging, information technology, insurance, interpretation, inventory, managing, market, market planning, marketing, marketing and sales, messaging, new product development, office, order management, policies, presenting, pricing, procurement, product development, product management, product marketing, program management, quality, quality assurance, radio, real-time, receiving, retail, sales, sales management, shipping, software development, stories, strategy, supply chain, technical support, television, upgrades, utilities, venture capital, vision, workflow, year-end."
,Data Scientist working on problems related to market research and customer analysis. I want to expand my arsenal of application building and work on different kinds of problems. Looking for a role where I can work with a coordinative team and exchange knowledge during the process.,"['Java', 'C++', 'Python', 'Machine Learning', 'Algorithms', 'Natural Language Processing', 'Deep Learning', 'Computer Vision', 'Pattern Recognition', 'Data Science', 'Data Analysis', 'Software Engineer', 'Data Analyst', 'C', 'PySpark', 'Kubeflow']","['SGBAU University', 'Indian Institute of Technology (IIT), Kanpur']","['B.Tech', 'M.Tech']","['2017', '2019']","[None, None]","[None, None]","['Computer Science', 'Computer Science Engineering']",['One97 Communications Limited'],[None],['Jan 2019'],['Till Date'],"[['YOLO', 'CNN', 'Object-detection', 'OCR']]",['Data Scientist'],[None],"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",['Object Detection'],[None],[None],[None],,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.85,"Algorithms, C, C++, Computer Vision, Data Analysis, Data Analyst, Data Science, Deep Learning, Java, Kubeflow, Machine Learning, Natural Language Processing, Pattern Recognition, PySpark, Python, Software Engineer."
,"A Data Science enthusiast with a demonstrated history of working in Banking industry. Currently working on real life Data Science projects with interest in Predictive Analytics, Machine Learning and Deep Learning.","['Machine Learning', 'Data Mining', 'Artificial Intelligence', 'Natural Language Processing', 'Predictive Modeling', 'Financial Analysis', 'Python', 'SQL', 'Pandas', 'Time Series Analysis']","['NK College of Commerce, Mumbai', 'AlS School of Data Science Mumbai']","['B.Com', 'MSc']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Commerce', 'Data Science']",['KT banks and holdings'],['N/A'],['Jun 2018'],['till date'],"[['Data Analysis', 'Predictive Modeling']]",['Data Analyst'],['N/A'],"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",['AI on the cloud'],['Google Cloud Platform'],[None],['N/A'],,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.35,"Artificial Intelligence, Data Mining, Financial Analysis, Machine Learning, Natural Language Processing, Pandas, Predictive Modeling, Python, SQL, Time Series Analysis."
"Hanover, NH","With solid JavaScript and Visual Studio Code knowledge, I'm seeking a web developer position at Enfield Technologies. Looking to apply these skills to enhance the company's digital presence and assist in developing state-of-the-art web applications.","['JavaScript', 'Visual Studio Code', 'Git', 'TensorFlow', 'Selenium (automated testing)', 'Docker']","['Dartmouth College', 'Dartmouth College']","['M.S.', 'B.S.']","['2023', '2021']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Computer Science']","['Mascoma Bank', 'Hypertherm']","[None, None]","['November 2022', 'September 2021']","['current', 'September 2022']","[['Visual Studio Code', 'JavaScript', 'Selenium'], []]","['Technical Support', 'Office Assistant']","['Hanover, NH', 'Hanover, NH']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.533333333,"Docker, Git, JavaScript, Selenium (automated testing), TensorFlow, Visual Studio Code."
,,"['Basic and Advanced Supervision Training Courses', 'CBMET', ""Toshiba certified service trained on Aquilion 16, 32 and 64 slice CT's"", 'Toshiba certified service trained on Vantage 1.5 T 8 channel MRI', 'Toshiba certified service trained on Siemens E-Cam Nuclear Medicine Camera', 'Aramark service trained on GE AMX 4 and AMX4+ portable XR unit', 'Aramark service trained on GE 9600, 9800, 9900 Portable C-Arm', 'Aramark service trained on GE Precision 500 Radiology and Fluoroscopic image system', 'Microsoft Applications', 'Foresight Imaging Systems trained on DICOM protocols', 'Skilled in the operation of MS 2000, Windows 7, MySQL, PHP, Apache, UNIX, Linux, Cisco', 'Skilled in the operation of networks', 'Skilled in the operation of workstations and servers']","['West Virginia State University', 'Marshall University', 'Center College']","['AAS', 'BA', 'Diploma']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['Electronic Technology', 'Business Management', 'Computer Programming']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['06/1996', '06/2012', '08/2007', '02/1980']","['01/2016', '06/2014', '10/2009', '06/1996']","[['Customer service', 'Operational efficiency', 'Medical equipment management', 'Team building', 'Leadership', 'Regulatory compliance', 'Budgeting', 'Personnel management'], ['Repair service', 'Preventive maintenance', 'Customer relationships', 'Technical skills', 'Installation', 'LAN and WLAN management'], ['Repair service', 'Preventive maintenance', 'Customer relationships', 'Technical skills', 'Installation', 'DICOM protocol'], ['Equipment repair', 'Preventive maintenance', 'Electrical safety', 'LAN and WLAN management', 'Diagnostic monitoring']]","['Clinical Engineering Manager', 'Imaging Service Engineer', 'Imaging Service Engineer', 'Biomedical Equipment Technician II']","['City, State', 'City, State', 'City, State', 'City, State']","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.5,"Aramark service trained on GE 9600, 9800, 9900 Portable C-Arm, Aramark service trained on GE AMX 4 and AMX4+ portable XR unit, Aramark service trained on GE Precision 500 Radiology and Fluoroscopic image system, Basic and Advanced Supervision Training Courses, CBMET, Foresight Imaging Systems trained on DICOM protocols, Microsoft Applications, Skilled in the operation of MS 2000, Windows 7, MySQL, PHP, Apache, UNIX, Linux, Cisco, Skilled in the operation of networks, Skilled in the operation of workstations and servers, Toshiba certified service trained on Aquilion 16, 32 and 64 slice CT's, Toshiba certified service trained on Siemens E-Cam Nuclear Medicine Camera, Toshiba certified service trained on Vantage 1.5 T 8 channel MRI."
,"Certified Data analyst with a degree in Electronics Engineering, I have hands on experience in analyzing & interpreting data with good numerical accuracy.","['Python', 'Machine Learning', 'MySQL', 'Data Mining', 'Deep Learning', 'Data Analysis', 'Computer Vision', 'Flask API', 'Predictive Modeling', 'AWS', 'Scikit-Learn', 'Numpy', 'Statistical Analysis', 'Multivariate Analysis', 'Decision Trees', 'Random Forest', 'Xgboost', 'NLP']",['Nagpur University'],['B.Tech/B.E.'],['2019'],['N/A'],['N/A'],['Electronics/Telecommunication'],['AMZ Loans and Mortgages ERC Analytics'],['N/A'],['Jun 2019'],['till date'],"[['Data Analysis', 'Employee Satisfaction', 'HR Collaboration']]",['Associate Analyst'],['N/A'],"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,['Google Cloud'],[None],[None],[None],[None],Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.77,"AWS, Computer Vision, Data Analysis, Data Mining, Decision Trees, Deep Learning, Flask API, Machine Learning, Multivariate Analysis, MySQL, NLP, Numpy, Predictive Modeling, Python, Random Forest, Scikit-Learn, Statistical Analysis, Xgboost."
"1234 Thundar Lane S, Fargo, ND 58102",To obtain a computer engineering internship at XYZ Company that will utilize my problem-solving abilities and to further sharpen my skills in computer science.,"['Python', 'Java', 'HTML 5', 'SQL', 'C Programming', 'Excel', 'Access']",['North Dakota State University'],['Bachelor of Science'],['20XX'],['3.8'],['GPA'],"['Computer Science, Minor: Mathematics']","['IBM', 'NDSU IT']","[None, None]","['May 20XX', 'April 20XX']","['August 20XX', 'May 20XX']","[None, None]","['Software Engineering Intern', 'IT Help Desk Support']","['Minneapolis, Minnesota', 'Fargo, North Dakota']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",['Student Government'],['NDSU Student Government'],[None],['Student Senator'],,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.65,"Access, C Programming, Excel, HTML 5, Java, Python, SQL."
