address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,To utilize my customer relations and management background to obtain a position with a company that places importance on efficiency and success. Employ natural leadership and interpersonal skills to build relationships throughout the organization.,,['Strayer University'],['Bachelor of Science'],[None],[None],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['August 2015', 'June 2014', 'July 2015', 'June 2007', 'February 2004', 'June 2012']","['Current', 'August 2015', 'Current', 'February 2011', 'April 2007', 'November 2016']","[None, None, None, None, None, None]","['Accountant', 'Director of Finance & Accounts', 'Training & Operations Consultant', 'Franchisee', 'General Manager', 'Patient Service Representative']","['City, State', None, None, None, None, None]","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.35,
"Trenton, NJ","Dedicated and well-rounded software engineer with a passion for math, computer science, and elite education. Bringing 12+ years of teaching expertise to help Amazon's Career Fulfillment students feel the same joy and pride in my comprehensive JavaScript computer science program as my past 150+ high school students. Eager to teach the basics, get students the tools they need, and foster their passion to reach their goals.","['HTML', 'CSS', 'JavaScript (Angular)', 'Python', 'Git', 'Algorithm Design', 'Technical Writing', 'Data Analysis', 'Interpersonal Communication', 'Patience']","['Princeton International School of Mathematics and Science', 'New York University']","['Master of Science', 'Bachelor of Science']","['2015', '2012']","['N/A', 'N/A']","[None, None]","['Computer Science', 'Computer Science']","['Princeton International School of Mathematics and Science', 'HKA Enterprises', 'Academy of Mine']","['N/A', 'N/A', 'N/A']","['2017', '2014', '2012']","['current', '2017', '2014']","[['JavaScript', 'Teaching', 'Program Development'], ['Technical Support', 'Database Design', 'Software Testing'], ['Agile/Scrum', 'Code Writing', 'CICD']]","['Computer Science Teacher', 'Software Engineer', 'Junior Software Engineer']","['Princeton, NJ', 'Remote', 'Cherry Hill, NJ']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,"['AWS', 'CSM']","[None, None]","[None, None]","[None, None]","[None, None]",Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.783333333,"Algorithm Design, CSS, Data Analysis, Git, HTML, Interpersonal Communication, JavaScript (Angular), Patience, Python, Technical Writing."
,,"['Microsoft Office Suite', 'Outlook', 'Salesforce.com CRM', 'banking', 'C', 'closing', 'hardware', 'Consulting', 'contracts', 'Customer Relationship Management', 'CRM', 'client', 'Clients', 'e-mail', 'energy saving', 'focus', 'forms', 'functional', 'insurance', 'managing', 'marketing', 'market', 'Microsoft Office Suite', 'office', 'Outlook', 'network', 'new business development', 'newsletter', 'proposals', 'Selling', 'Sales', 'Salesforce.com CRM', 'Six Sigma', 'utilities']",['University of Kentucky'],['B.S'],[None],[None],[None],['Mechanical Engineering'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['July 2010', 'November 2009', 'January 2008', 'January 2002', 'January 1994', 'January 1991']","['Current', 'June 2010', 'June 2009', 'January 2008', 'January 2002', 'January 1994']","[['Sales', 'marketing', 'strong relationships', 'name brand awareness', 'C-Suite', 'building owners'], ['Sales', 'marketing', 'Consulting', 'solution skills', 'Lean Six Sigma'], ['Sales', 'marketing', 'network computer software and hardware systems', 'integration', 'managed services', 'C-Level executives', 'IT manager', 'engineers'], ['new business development', 'growing sales', 'vertical marketing', 'medical practices'], ['opening new accounts', 'managing long-term client relationships', 'cross-functional teams', 'design engineers'], ['new markets', 'development', 'maintenance', 'key OEM accounts']]","['Business Development Manager', 'Account Executive', 'Senior Account Executive', 'Manager', 'Sales Account Manager', 'Key Account Manager']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.783333333,"C, CRM, Clients, Consulting, Customer Relationship Management, Microsoft Office Suite, Microsoft Office Suite, Outlook, Outlook, Sales, Salesforce.com CRM, Salesforce.com CRM, Selling, Six Sigma, banking, client, closing, contracts, e-mail, energy saving, focus, forms, functional, hardware, insurance, managing, market, marketing, network, new business development, newsletter, office, proposals, utilities."
,Degreed accountant with more than 10 years of diversified accounting experience seeking accounting position at a well-established company in Houston,"['Team-oriented', 'Detail-oriented', 'Deadlines focused', 'Excellent communication and presentation skills', 'Quick learner', 'Strong management skills', 'Good analytical skills', 'Ability of managing multi tasks', 'Accounting Software: PeopleSoft / QuickBooks', 'Tax Software: Drake / Ultra Tax / TurboTax', 'Operating Systems: XP Windows Professional / Windows 7/ Windows 8', 'Microsoft Office: Word / Advanced MS Excel skills /MS Access / PowerPoint / Outlook', 'PDF: Adobe Reader / Adobe Acrobat X']",['University of Houston'],"[""Bachelor's degree""]",['2005'],['Cum Laude - Graduating With Honors'],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['04/2012', '10/2011', '01/2007', '12/2005']","['06/2014', '04/2012', '08/2011', '12/2006']","[['prepare tax returns', 'bookkeeping', 'prepare financial statements'], ['prepare tax returns', 'financial statements'], ['general ledger', 'QuickBooks', 'accounts receivable', 'bank reconciliations', 'financial statements'], ['prepare tax returns', 'financial statements', 'corporate tax returns', 'bank statement reconciliation']]","['Accountant', 'Tax Accountant', 'Accounting Manager', 'Tax Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.85,"Ability of managing multi tasks, Accounting Software: PeopleSoft / QuickBooks, Deadlines focused, Detail-oriented, Excellent communication and presentation skills, Good analytical skills, Microsoft Office: Word / Advanced MS Excel skills /MS Access / PowerPoint / Outlook, Operating Systems: XP Windows Professional / Windows 7/ Windows 8, PDF: Adobe Reader / Adobe Acrobat X, Quick learner, Strong management skills, Tax Software: Drake / Ultra Tax / TurboTax, Team-oriented."
,Currently seeking the next career challenge of continuing the path of accounting management in a small to medium-sized company that needs an involved professional with demonstrated leadership experience.,"['Proactive', 'self-motivated', 'team player', 'AP', 'AR', 'bank reconciliations', 'billings', 'budgets', 'cash flow projections', 'government contracting', 'financial statements', 'Quickbooks', 'Peachtree', 'JDE', 'Great Plains', 'LabView', 'Matlab', 'Access', 'Excel', 'Word']","['University of Maryland, University College', 'University of Maryland', 'University of Maryland']","['Master of Science', 'M. Eng', 'Bachelor of Science']","['2012', '2001', 'N/A']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['Accounting and Finance', 'Aerospace Engineering', 'Aerospace Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['August 2011', 'July 2006', 'July 1995', 'January 1992']","['Current', 'August 2011', 'July 2006', 'July 1995']","[['financial integration', 'problem-solving', 'project management', 'mentoring'], ['accounting system', 'Quickbooks Pro', 'financial audit', 'staff supervision'], ['simulation tool', 'US Navy analysis', 'technical proposal writing'], ['sensing and actuator technologies', 'DARPA project', 'engineering project management']]","['Engineering Supervisor', 'Vice President', 'Assistant Program Manager', 'Project Engineer']","['City, State', 'City, State', 'City, State', 'City, State']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",['Affiliation'],['American Institute of Certified Public Accountants (AICPA)'],[None],['N/A'],,,['CPA'],[None],[None],['2013'],[None],"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.826666667,"AP, AR, Access, Excel, Great Plains, JDE, LabView, Matlab, Peachtree, Proactive, Quickbooks, Word, bank reconciliations, billings, budgets, cash flow projections, financial statements, government contracting, self-motivated, team player."
,,"['Data Programming', 'Data Analysis', 'Machine Learning', 'Data Modelling', 'Deep Learning', 'Data Visualization', 'Text Mining', 'SAS Base', 'Python', 'Excel', 'Tableau', 'Insights', 'Objective Analysis']",['NIST Kottam'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical'],"['Publicis Sapient', 'Publicis Sapient']","['N/A', 'N/A']","['JAN 2019', 'OCT 2018']","[None, 'JAN 2018']","[['Data Management', 'Automation', 'Data Feeding', 'ML Models'], ['Disease Analysis', 'Air Pollution']]","['DATA PROGRAMMER', 'ANALYST INTERN']","['N/A', 'N/A']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.65,"Data Analysis, Data Modelling, Data Programming, Data Visualization, Deep Learning, Excel, Insights, Machine Learning, Objective Analysis, Python, SAS Base, Tableau, Text Mining."
,,"['Embedded Software Development', 'Embedded Systems', 'Project Management', 'Change Management', 'Defect Management', 'Machine Learning', 'Unit Testing', 'C++', 'GIT', 'Data Structures', 'Python']","['Jawaharlal Nehru Technological University (JNTU)', 'Manipal University']","['B.Tech', 'M.Tech']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Telecommunication', 'Electrical']",['BOSE'],['N/A'],['Jan 2019'],['Aug 2019'],"[['Machine Learning', 'Data Structures']]",['Product Engineer Intern'],['N/A'],"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",['Certification'],['Emertxe'],['N/A'],['Certified Embedded Professional (ECEP)'],,,,,,,,Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.783333333,"C++, Change Management, Data Structures, Defect Management, Embedded Software Development, Embedded Systems, GIT, Machine Learning, Project Management, Python, Unit Testing."
,Want to work as a Machine Learning Production Engineer.,"['Machine Learning Engineer', 'Data Analyst', 'Natural Language Processing', 'Deep Learning', 'Reinforcement Learning', 'Tensorflow', 'Keras', 'Scikit Learn', 'Numpy', 'Pandas', 'Matplotlib', 'Python']","['AMIT, Bijnor', 'KVIT, Pilani']","['B.Tech', 'M.Tech']","['2017', 'N/A']","['N/A', 'Gold Medalist']","['N/A', 'N/A']","['Electronics/Telecommunication', 'Advanced Analytics']",['Larsen & Toubro'],[None],['Jul 2019'],['N/A'],[None],['Analyst Intern'],['N/A'],"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['Research Assistant & Teaching Assistant'],['KVIT'],[None],['N/A'],,,,,,,,AI Engineer,"Bachelors or Masters degree in Computer Science, Engineering, or a related field.",,,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","Python
R or Java
TensorFlow
PyTorch
Scikit-learn.",0.85,"Data Analyst, Deep Learning, Keras, Machine Learning Engineer, Matplotlib, Natural Language Processing, Numpy, Pandas, Python, Reinforcement Learning, Scikit Learn, Tensorflow."
,,"['Data Science', 'Logistic Regression', 'Clustering', 'Data Structures', 'Software Engineer', 'Data Analytics', 'Machine Learning', 'Visual Studio', 'Statistical Analysis', 'Linux', 'Unix', 'Python', 'Software Developer']",['University of Mangalore'],['Bsc (IT)'],['2019'],['N/A'],['N/A'],['Information Technology'],['Systemica Consultants'],['N/A'],['Apr 2019'],['Till date'],"[['Dashboards', 'Analytical Front-ends', 'Machine Learning', 'Statistical Modeling', 'Data Management']]",['SDE'],['N/A'],"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",['Project'],['N/A'],[None],['Training and deploying a machine model.'],,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.71,"Clustering, Data Analytics, Data Science, Data Structures, Linux, Logistic Regression, Machine Learning, Python, Software Developer, Software Engineer, Statistical Analysis, Unix, Visual Studio."
"Euclid, OH",Computer Repair Technician,"['iFixit Pro Tech Toolkit', 'PassMark MemTest86', 'Malwarebytes', 'Recuva', 'Ultimate Boot CD (UBCD)', 'Windows Installation USB/DVD', 'TeamViewer', 'Driver Booster', 'Falcon Dust-Off Compressed Gas Duster', 'Fluke 115 Compact True-RMS Digital Multimeter']",['DeVry University'],['Associate of Applied Science'],['2018'],[None],[None],['Electronics and Computer Technology'],"['YZA Technologies', 'Sherwin-Williams', 'OhioHealth']","[None, None, None]","['2022', '2020', '2018']","['current', '2022', '2020']","[['iFixit Pro Tech Toolkit', 'Fluke 115 Compact True-RMS Digital Multimeter', 'Windows Installation USB/DVD', 'Recuva'], ['Driver Booster', 'PassMark MemTest86', 'Falcon Dust-Off Compressed Gas Duster', 'Ultimate Boot CD (UBCD)'], ['TeamViewer', 'iFixit Pro Tech Toolkit', 'Malwarebytes']]","['Computer Repair Technician', 'Computer Technician', 'Help Desk Technician']","['Euclid, OH', 'Cleveland, OH', 'Columbus, OH']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",,,,,,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.683333333,"Driver Booster, Falcon Dust-Off Compressed Gas Duster, Fluke 115 Compact True-RMS Digital Multimeter, Malwarebytes, PassMark MemTest86, Recuva, TeamViewer, Ultimate Boot CD (UBCD), Windows Installation USB/DVD, iFixit Pro Tech Toolkit."
"Virginia Beach, VA",,"['automotive', 'basic', 'broadcast', 'cables', 'cable', 'cabling', 'carpentry', 'chill', 'CA', 'conversion', 'Council', 'SC', 'Direction', 'documentation', 'electrical systems', 'electronics', 'equipment installation', 'experimentation', 'FAX', 'forms', 'government', 'GPS', 'HVAC', 'inspecting', 'Inspection', 'laboratory testing', 'leadership', 'team leadership', 'Team Lead', 'team leader', 'lighting', 'Logic', 'Maple', 'mechanical', 'Navy', 'NDS', 'Network', 'OSS', 'personnel', 'plumbing', 'Positioning', 'Power Supply', 'power supplies', 'quality', 'Radio', 'recording', 'San', 'scheduling', 'sorting', 'technical documentation', 'Technician V', 'telecommunications', 'transmission', 'troubleshooting', 'UHF', 'upgrades', 'upgrade', 'VHF', 'Video', 'welder', 'welding', 'written communications']",['Norview High School'],['Diploma'],['1988'],['N/A'],['N/A'],['Electrical Apprenticeship'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['04/2014', '04/1996', '08/1995', '09/1991', '01/1985', '01/1983']","['07/2015', '07/2015', '04/1996', '08/1995', '01/1991', '01/1985']","[['electrical', 'communications', 'electronics', 'telecommunications', 'leadership', 'GPS', 'design', 'coordination', 'scheduling', 'planning', 'technical documentation'], ['electrical', 'communications', 'team leadership', 'GPS', 'documentation', 'testing', 'installation'], ['production', 'supervision', 'maintenance', 'electrical systems', 'mechanical systems'], ['installation', 'design', 'maintenance', 'repair', 'electrical systems', 'sheet metal fabrication'], ['installation', 'troubleshooting', 'repair', 'supervision'], ['installation', 'troubleshooting']]","['Engineering Technician V', 'Engineering Technician V', 'Maintenance Technician', 'Installation Technician', 'Electrical/Mechanical Foreman', 'Electrical Apprentice']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.24,"CA, Council, Direction, FAX, GPS, HVAC, Inspection, Logic, Maple, NDS, Navy, Network, OSS, Positioning, Power Supply, Radio, SC, San, Team Lead, Technician V, UHF, VHF, Video, automotive, basic, broadcast, cable, cables, cabling, carpentry, chill, conversion, documentation, electrical systems, electronics, equipment installation, experimentation, forms, government, inspecting, laboratory testing, leadership, lighting, mechanical, personnel, plumbing, power supplies, quality, recording, scheduling, sorting, team leader, team leadership, technical documentation, telecommunications, transmission, troubleshooting, upgrade, upgrades, welder, welding, written communications."
,,"['Dataset Management', 'Requirements Gathering', 'Predictive Modeling', 'Data Mining', 'Data Insights', 'Artificial Intelligence', 'Programming Language', 'Process Improvement', 'Python']","['NIT Warangal', 'IIT Kanpur']","['B.Tech', 'M.Tech']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Metallurgy', 'N/A']",['TTR Innovation Labs'],['N/A'],['Apr 2018'],['till Date'],"[['Ontology', 'NLP', 'Defect detection', 'Classification']]",['Research Analyst'],['N/A'],"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",['Course'],['R Deep Learning and Neural networks'],['N/A'],['Introduction'],,,,,,,,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.613333333,"Artificial Intelligence, Data Insights, Data Mining, Dataset Management, Predictive Modeling, Process Improvement, Programming Language, Python, Requirements Gathering."
,"Financial Accountant specializing in financial planning, reporting and analysis within the Department of Defense.","['Account reconciliations', 'Results-oriented', 'Financial reporting', 'Critical thinking', 'Accounting operations professional', 'Analysis of financial systems', 'ERP (Enterprise Resource Planning) software', 'Excellent facilitator', 'Accounting', 'General Accounting', 'Accounts Payable', 'Program Management']","['Northern Maine Community College', 'Husson College']","['Associate', 'N/A']","['1994', 'N/A']","['3.41', 'N/A']","['GPA', None]","['Accounting', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None, None]","['July 2011', 'April 2010', 'July 2008', 'January 2007', 'February 2000', 'February 1999', 'June 1995', 'June 1994', 'June 1993']","['November 2012', 'June 2011', 'April 2010', 'July 2009', 'January 2007', 'February 2000', 'February 1999', 'June 1995', 'June 1994']","[['General Ledger', 'ERP', 'Accounting Adjustments'], ['Coordinating Budget', 'Financial Advice', 'Defense Travel System'], ['Accounting Oversight', 'Financial Analysis', 'Metrics Program'], ['Report Standardization', 'General Accounting', 'Compliance Review'], ['Branch Management', 'Accounts Payable', 'Vendor Pay System'], ['Vendor Pay', 'Financial Statement Reports', 'Process Improvement'], ['Vendor Pay Workflow', 'Personnel Management', 'Training'], ['DoD Accounting Systems', 'Consolidation Procedures'], ['Financial Reports', 'Data Analysis', 'Audit Compliance']]","['Accountant', 'Resource Advisor', 'Staff Accountant', 'Chief, Reports Branch. Accounts Maintenance and Control', 'Chief, Accounts Payable Branch', 'Chief, Recon and Reports Branch', 'Chief, Accounts Payable Branch', 'Accountant, Network Assistant Team', 'Supervisor, Accounts Control Branch']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,['N/A'],[None],[None],['May 2005'],['N/A'],Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.49,"Account reconciliations, Accounting, Accounting operations professional, Accounts Payable, Analysis of financial systems, Critical thinking, ERP (Enterprise Resource Planning) software, Excellent facilitator, Financial reporting, General Accounting, Program Management, Results-oriented."
,,"['Statistical Analysis', 'C', 'OpenCV', 'Deep Learning', 'Computer Vision', 'R', 'Exploratory Data Analysis', 'Linear Regression', 'Logistic Regression', 'Risk Analyst', 'Machine Learning', 'Financial Risk Management']","['DBB University, Himachal']",['B.Tech'],['2020'],[None],[None],['IT'],['HSBC Bank'],[None],['Apr 2020'],['till Date'],"[['Data Analysis', 'Financial Services', 'Fiat Currency Stabilities']]",['Data Analyst'],[None],"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",['Introduction to R Deep Learning and Neural network'],['N/A'],[None],['N/A'],,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.783333333,"C, Computer Vision, Deep Learning, Exploratory Data Analysis, Financial Risk Management, Linear Regression, Logistic Regression, Machine Learning, OpenCV, R, Risk Analyst, Statistical Analysis."
,,"['Data Analytics', 'Natural Language Processing', 'Production Engineering', 'Production Analytics', 'Tableau', 'Machine Learning', 'Python', 'NLTK']",['SMV Institute of Technology'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical and Electronics'],['Mahindra Ltd'],['N/A'],['2019'],['TILL DATE'],"[['Data Analytics', 'Production Engineering', 'Machine Learning']]",['Assistant Analyst'],['N/A'],"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",['Course'],['Google'],['N/A'],['Beginner'],,,,,,,,HR Officer,"•Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.",,Age 18 to 30 years,"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",Human Resource Management,0.65,"Data Analytics, Machine Learning, NLTK, Natural Language Processing, Production Analytics, Production Engineering, Python, Tableau."
