address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,,"['Generally Accepted Accounting Principles', 'Generally Accepted Auditing Standards', 'Interviewing Techniques', 'Research & Data Gathering', 'Financial Analysis', 'Budget Preparation', 'Accounts Payable/Accounts Receivable', 'Implementing Effective Internal Controls', 'OMB Circular A-133', 'MS Office', 'Quickbooks', 'Accounting', 'Administrative', 'Agency', 'Audit Report', 'Backup', 'Bank Reconciliations', 'Basic', 'Billing', 'Budgets', 'Cash Register', 'Cashier', 'Catalog', 'Clerical', 'Conferences', 'Contracts', 'Client', 'Data Analysis', 'Database', 'Decision-making', 'Direction', 'Documentation', 'Financial', 'Financial Statements', 'Funds', 'Legal', 'Money', 'Policies', 'Processes', 'Video']","['Fox School of Business, Temple University']",['Bachelor Business Administration'],['N/A'],['N/A'],['N/A'],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['09/2015', '09/2014', '04/2005', '01/2003']","['03/2016', '09/2015', '09/2014', '04/2005']","[['Financial Analysis', 'Internal Controls', 'Data Analysis'], ['Financial Database Management', 'Invoice Management', 'Budget Review'], ['Audit', 'Compliance Review', 'Internal Control Evaluation'], ['Account Analysis', 'Invoice Preparation', 'Statistical Analysis']]","['Accountant', 'Administrative Specialist II', 'Auditor II', 'Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,,,,,,,,,,,Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.316666667,"Accounting, Accounts Payable/Accounts Receivable, Administrative, Agency, Audit Report, Backup, Bank Reconciliations, Basic, Billing, Budget Preparation, Budgets, Cash Register, Cashier, Catalog, Clerical, Client, Conferences, Contracts, Data Analysis, Database, Decision-making, Direction, Documentation, Financial, Financial Analysis, Financial Statements, Funds, Generally Accepted Accounting Principles, Generally Accepted Auditing Standards, Implementing Effective Internal Controls, Interviewing Techniques, Legal, MS Office, Money, OMB Circular A-133, Policies, Processes, Quickbooks, Research & Data Gathering, Video."
,,"['Project Management', 'Quality Management System Implementation', 'Production and Engineering Management', 'Staff development', 'Cost reduction', 'Process development and documentation', 'Process improvement/simplification', 'Source evaluation and selection', 'Experience with AutoCAD', 'Microsoft Office', 'Various ERP systems', 'ISO9001 and AS9100 auditing']",['Rose-Hulman Institute of Technology'],['Bachelor of Science'],['1978'],['N/A'],['N/A'],['Mechanical Engineering'],"['Company Name', 'Company Name']","[None, None]","['May 2000', 'April 1980']","['December 2015', 'May 2000']","[['Project Management', 'Quality Management System Implementation', 'Production and Engineering Management', 'Staff development', 'Cost reduction', 'Process development and documentation', 'Process improvement/simplification', 'Source evaluation and selection'], ['Project Management', 'Quality Management System Implementation', 'Production and Engineering Management', 'Staff development', 'Cost reduction', 'Process development and documentation', 'Process improvement/simplification', 'Source evaluation and selection']]","['Engineering Manager/Quality Manager', 'Manufacturing Engineer, Project Engineer, Sales Engineer, Product Development Engineer, and Manufacturing Engineering Manager']","['DeLand, FL', 'City, State']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.716666667,"Cost reduction, Experience with AutoCAD, ISO9001 and AS9100 auditing, Microsoft Office, Process development and documentation, Process improvement/simplification, Production and Engineering Management, Project Management, Quality Management System Implementation, Source evaluation and selection, Staff development, Various ERP systems."
,,"['Machine learning', 'Deep learning', 'Python', 'NLP', 'Computer vision', 'Image processing', 'SQL', 'Data analysis', 'Big Data', 'Spark', 'Apache hive', 'Apache pig', 'Tensorflow', 'Sklearn', 'Data visualization', 'Data science']","['Darjeeling Engineering College', 'Calcutta University']","['B.Tech', 'M.Tech']","['2018', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","[None, 'Big data analytics']",['JumpStart'],[None],['Apr 2020'],['July 2020'],"[['Machine learning', 'Deep learning']]",['Intern Trainee'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","['Course', 'Course']","[None, None]","[None, None]","['Natural language processing with Python', 'Python for Big Data with Pyspark']",,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.683333333,"Apache hive, Apache pig, Big Data, Computer vision, Data analysis, Data science, Data visualization, Deep learning, Image processing, Machine learning, NLP, Python, SQL, Sklearn, Spark, Tensorflow."
,,"['FAS Asset Accounting', 'Quickbooks', 'Anytime Scheduler', 'KRONOS', 'Munis', 'MAS90', 'Excel', 'Word', 'Outlook', 'Internet Explorer', 'FRX', 'Netscape Messenger', 'JD Edwards', 'Accounting', 'Accounts payable', 'Accounts Receivable', 'accruals', 'acquisitions', 'billing', 'closing', 'Consulting', 'contracts', 'Controller', 'credit', 'Customer Support', 'financials', 'financial statements', 'fixed assets', 'general ledger', 'Human Resource', 'insurance', 'Internet Explorer', 'JD Edwards', 'Job costing', 'KRONOS', 'Lotus', 'marketing', 'MAS90', 'Excel', 'Outlook Express', 'Windows', 'Word', 'Netscape', 'Payroll', 'personnel', 'Quickbooks']","['Keller Graduate School of Management', 'DeVry University', 'Army National Guard']","['Master', 'Bachelor of Science', None]","['2014', '1993', None]","[None, None, None]","[None, None, None]","['Accounting & Financial Management', 'Accounting', 'Computer programming']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['07/2006', '04/2002', '07/2001', '01/2000', '01/1999', '02/1993']","[None, '06/2006', '03/2002', '06/2001', '12/1999', '12/1998']","[['organizational skills', 'policy matters', 'payroll process', 'banking information', 'salary changes'], ['transaction verification', 'coding', 'billing', 'administrative', 'collections'], ['financial statements', 'asset reconciliation', 'depreciation'], ['billing', 'reporting'], ['payment processing', 'reconciliation'], ['auditing', 'contract processing', 'vendor invoice auditing']]","['Payroll Accountant', 'Accountant', 'Staff Accountant', 'Staff Accountant', 'Accounts Receivable Administrator', 'Contracts Processor']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,,,,,,,,,,,Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.433333333,"Accounting, Accounts Receivable, Accounts payable, Anytime Scheduler, Consulting, Controller, Customer Support, Excel, Excel, FAS Asset Accounting, FRX, Human Resource, Internet Explorer, Internet Explorer, JD Edwards, JD Edwards, Job costing, KRONOS, KRONOS, Lotus, MAS90, MAS90, Munis, Netscape, Netscape Messenger, Outlook, Outlook Express, Payroll, Quickbooks, Quickbooks, Windows, Word, Word, accruals, acquisitions, billing, closing, contracts, credit, financial statements, financials, fixed assets, general ledger, insurance, marketing, personnel."
,"Creative and innovative draftsman, passionate about building designs and advanced construction solutions.Â  Â Seeking the best opportunity to further enhance present professional experience and expand knowledge base on architectural designs, while growing with an organization.","['3D modeling', 'architectural drafting', 'AutoCAD', 'read blueprints', 'carpentry', 'Detail oriented', 'drafting', 'email', 'floor plans', 'frame', '3dsMax', 'mechanical', 'messaging', 'Microsoft Office applications', 'Multi-tasking', 'painting', 'problem solving skills', 'reading', 'renovation', 'Revit', 'self-motivated', 'supervisor']",['ITT Technical Institute'],['A.A.S'],['June 2015'],['3.4'],['GPA'],['Drafting and Design'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['July 2015', 'July 2014', 'June 2013', 'June 2010']","['June 2017', 'December 2014', 'August 2013', 'August 2011']","[['creating and finalizing drawings', 'Review projects', 'Assisting customers', 'Multi-tasking'], ['Loaded and unloaded packages'], ['Maintained campus upkeep', 'Repaired, Replaced, and installed signs'], ['Maintained building appearance', 'Involved in renovation projects', 'Janitorial work']]","['Engineering Technician', 'Material Handler', 'Laborer', 'Janitorial/Construction Laborer']","['City, State', 'City, State', 'City, State', 'City, State']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.873333333,"3D modeling, 3dsMax, AutoCAD, Detail oriented, Microsoft Office applications, Multi-tasking, Revit, architectural drafting, carpentry, drafting, email, floor plans, frame, mechanical, messaging, painting, problem solving skills, read blueprints, reading, renovation, self-motivated, supervisor."
,,"['Statistical Analysis', 'C', 'OpenCV', 'Deep Learning', 'Computer Vision', 'R', 'Exploratory Data Analysis', 'Linear Regression', 'Logistic Regression', 'Risk Analyst', 'Machine Learning', 'Financial Risk Management']","['DBB University, Himachal']",['B.Tech'],['2020'],[None],[None],['IT'],['HSBC Bank'],[None],['Apr 2020'],['till Date'],"[['Data Analysis', 'Financial Services', 'Fiat Currency Stabilities']]",['Data Analyst'],[None],"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",['Introduction to R Deep Learning and Neural network'],['N/A'],[None],['N/A'],,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.62,"C, Computer Vision, Deep Learning, Exploratory Data Analysis, Financial Risk Management, Linear Regression, Logistic Regression, Machine Learning, OpenCV, R, Risk Analyst, Statistical Analysis."
,,"['python', 'C++', 'Haskell', 'PyTorch', 'JAX', 'Pandas', 'scikit-learn', 'matplotlib', 'Linux', 'bash', 'Unity', 'HPC', 'git']","['University of Southern California, Viterbi School of Engineering, CACS Research Group', 'The University of Tokyo, User Interface Research Group', 'The University of Tokyo']","['Ph.D. in Computer Science', 'Master in Computer Science', 'Bachelor in Physics']","['2023', '2017', '2015']","[None, None, None]","[None, None, None]","['Computer Science', 'Computer Science', 'Physics']","['Meta Inc.', 'Cepton Inc.', 'Meta Inc.', 'Cepton Inc.', 'USC Vision & Graphics Lab', 'Institute of Science and Technology Austria', 'University of Tokyo']","[None, None, None, None, None, None, None]","['Nov 2023', 'May 2023', 'June 2022', 'Jan. 2022', 'Aug. 2017', 'Jul. 2016', 'Mar. 2015']","['present', 'Oct 2023', 'Aug. 2022', 'Apr. 2022', 'Dec. 2017', 'Jan. 2017', 'Jan. 2016']","[[], ['C++', 'C', 'Python', 'Machine Learning'], ['PyTorch', 'Caffe 2'], ['Python', 'C++'], ['PyTorch'], ['C++'], ['Unity', 'Oculus VR']]","['Research Scientist', 'Software Engineer', 'Machine Learning Engineer Intern', 'Software Engineer Intern', 'Research Assistant', 'Research Intern', 'Research Assistant']","[None, None, None, None, None, None, None]","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,"['Japanese', 'English']","['Native', 'Professional working proficiency']",,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.783333333,"C++, HPC, Haskell, JAX, Linux, Pandas, PyTorch, Unity, bash, git, matplotlib, python, scikit-learn."
,Looking for roles related to application development in Machine Learning.,"['Business Analyst', 'Data Analytics', 'Data Cleansing', 'Business Analysis', 'Risk Analysis', 'Statistical Analysis', 'Deep Learning', 'Machine Learning', 'Python', 'Numpy']",['PGG College Mysore'],['B.BA'],['2019'],['N/A'],['N/A'],['N/A'],['ZigSAW'],['N/A'],['Apr 2019'],['Dec 2020'],[['Machine Learning']],['SDE and Business Analyst Trainee'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.65,"Business Analysis, Business Analyst, Data Analytics, Data Cleansing, Deep Learning, Machine Learning, Numpy, Python, Risk Analysis, Statistical Analysis."
,,"['Accounts receivable professional', 'Sales Software: Salesforce.com, TapScan', ""Public Relations Software: Bacon's Mediasource, Factiva"", 'Desktop Publishing Software: Photoshop, Illustrator, HTML']",['Kaplan University'],['Bachelor of Science'],['2009'],['N/A'],['N/A'],['Accounting'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['03/2010', '05/2007', '06/2005']","['Current', '03/2010', '04/2007']","[['Accounts receivable reporting enhancements', 'Reconciliation procedures', 'Evaluated accounting requirements', 'Received, recorded, and banked cash, checks, and vouchers'], ['Processed and issued money orders'], ['Created training manuals', 'Successfully managed activities', 'Monitored daily activities', 'Interviewed, hired and trained']]","['Accountant', 'Customer Service Rep', 'Store Manager']","['City, State', 'City, State', 'City, State']","Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.783333333,"Accounts receivable professional, Desktop Publishing Software: Photoshop, Illustrator, HTML, Public Relations Software: Bacon's Mediasource, Factiva, Sales Software: Salesforce.com, TapScan."
,,"['Generally Accepted Accounting Principles', 'Generally Accepted Auditing Standards', 'Interviewing Techniques', 'Research & Data Gathering', 'Financial Analysis', 'Budget Preparation', 'Accounts Payable/Accounts Receivable', 'Implementing Effective Internal Controls', 'OMB Circular A-133', 'MS Office', 'Quickbooks', 'Accounting', 'Administrative', 'Agency', 'Audit Report', 'Backup', 'Bank Reconciliations', 'Basic', 'Billing', 'Budgets', 'Cash Register', 'Cashier', 'Catalog', 'Clerical', 'Conferences', 'Contracts', 'Client', 'Data Analysis', 'Database', 'Decision-making', 'Direction', 'Documentation', 'Financial', 'Financial Statements', 'Funds', 'Legal', 'Money', 'Policies', 'Processes', 'Video']","['Fox School of Business, Temple University']",['Bachelor Business Administration'],['N/A'],['N/A'],['N/A'],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['09/2015', '09/2014', '04/2005', '01/2003']","['03/2016', '09/2015', '09/2014', '04/2005']","[['Financial Analysis', 'Internal Controls', 'Data Analysis'], ['Financial Database Management', 'Invoice Management', 'Budget Review'], ['Audit', 'Compliance Review', 'Internal Control Evaluation'], ['Account Analysis', 'Invoice Preparation', 'Statistical Analysis']]","['Accountant', 'Administrative Specialist II', 'Auditor II', 'Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.716666667,"Accounting, Accounts Payable/Accounts Receivable, Administrative, Agency, Audit Report, Backup, Bank Reconciliations, Basic, Billing, Budget Preparation, Budgets, Cash Register, Cashier, Catalog, Clerical, Client, Conferences, Contracts, Data Analysis, Database, Decision-making, Direction, Documentation, Financial, Financial Analysis, Financial Statements, Funds, Generally Accepted Accounting Principles, Generally Accepted Auditing Standards, Implementing Effective Internal Controls, Interviewing Techniques, Legal, MS Office, Money, OMB Circular A-133, Policies, Processes, Quickbooks, Research & Data Gathering, Video."
"City, State Zip Code",,"['CPR & First Aid Certified', 'Proficient in Microsoft Word', 'Basic knowledge of Microsoft PowerPoint and Excel']",['Southeastern Louisiana University'],['Bachelor of Science'],['2025'],['3.1'],['GPA'],['Biological Sciences'],"['SLU Food Services', 'Self-Employed']","[None, None]","['August 2020', 'August 2019']","['March 2021', 'June 2020']","[['Communication', 'Safety', 'Management'], ['Safety', 'Organizational', 'Educational Support']]","['Dining Room Attendant', 'Babysitter']","['Hammond, LA', 'Covington, LA']","Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration","['Student Athlete', 'Volleyball Representative', 'Basketball Camp Coach/Coordinator']","['Volleyball Team, Southeastern Louisiana University', 'Student-Athlete Advisory Committee, Southeastern Louisiana University', 'Parks and Recreation, Hammond, LA']","[None, None, None]","['Your Role/Position', None, None]",,,[None],[['CPR & First Aid']],[None],[None],[None],Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.516666667,"Basic knowledge of Microsoft PowerPoint and Excel, CPR & First Aid Certified, Proficient in Microsoft Word."
"Euclid, OH",Computer Repair Technician,"['iFixit Pro Tech Toolkit', 'PassMark MemTest86', 'Malwarebytes', 'Recuva', 'Ultimate Boot CD (UBCD)', 'Windows Installation USB/DVD', 'TeamViewer', 'Driver Booster', 'Falcon Dust-Off Compressed Gas Duster', 'Fluke 115 Compact True-RMS Digital Multimeter']",['DeVry University'],['Associate of Applied Science'],['2018'],[None],[None],['Electronics and Computer Technology'],"['YZA Technologies', 'Sherwin-Williams', 'OhioHealth']","[None, None, None]","['2022', '2020', '2018']","['current', '2022', '2020']","[['iFixit Pro Tech Toolkit', 'Fluke 115 Compact True-RMS Digital Multimeter', 'Windows Installation USB/DVD', 'Recuva'], ['Driver Booster', 'PassMark MemTest86', 'Falcon Dust-Off Compressed Gas Duster', 'Ultimate Boot CD (UBCD)'], ['TeamViewer', 'iFixit Pro Tech Toolkit', 'Malwarebytes']]","['Computer Repair Technician', 'Computer Technician', 'Help Desk Technician']","['Euclid, OH', 'Cleveland, OH', 'Columbus, OH']","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.783333333,"Driver Booster, Falcon Dust-Off Compressed Gas Duster, Fluke 115 Compact True-RMS Digital Multimeter, Malwarebytes, PassMark MemTest86, Recuva, TeamViewer, Ultimate Boot CD (UBCD), Windows Installation USB/DVD, iFixit Pro Tech Toolkit."
,,"['accounting', 'Accountant', 'Arabic', 'Balance Sheet', 'bank reconciliations', 'com', 'resolve customer complaints', 'Customer Service', 'databases', 'delivery', 'E-mail', 'English', 'expense reports', 'Financial', 'Financial and accounting', 'financial statements', 'forms', 'general ledger', 'Lecturer', 'excel', 'office', 'Microsoft word', 'Page', 'pricing', 'QuickBooks', 'telephone', 'phone', 'workflow', 'written']",['Alexandria University'],['Trained as Accountant'],['2010'],[None],[None],['Account solution'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['06/2014', '03/2013', '10/2011', '08/2010']","['10/2016', '05/2014', '02/2013', '09/2011']","[['Customer Service', 'Account Management', 'Database Management'], ['Customer Service', 'Account Management', 'Workflow Organization'], ['Financial Reporting', 'General Ledger Operations', 'Bank Reconciliations'], ['Financial Reporting', 'General Ledger Operations', 'Bank Reconciliations']]","['N/A', 'N/A', 'General Accountant', 'General Accountant']","['Green Towers Egypt, Alexandria', 'N/A', 'City', 'N/A']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,"['Arabic', 'English']","['mother tongue', 'Good in both written and spoken']",,,,,,Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.263333333,"Accountant, Arabic, Balance Sheet, Customer Service, E-mail, English, Financial, Financial and accounting, Lecturer, Microsoft word, Page, QuickBooks, accounting, bank reconciliations, com, databases, delivery, excel, expense reports, financial statements, forms, general ledger, office, phone, pricing, resolve customer complaints, telephone, workflow, written."
,Seeking a technical position within an engineering team.,"['AutoCAD', 'C++', 'Visual Basics', 'Programmable Logic Controllers', 'Electrical Mechanical Systems', 'Instrumentation and Controls', 'Industrial Electricity', 'Engineering Economy', 'Technical Grammar Skills', 'Communication', 'Team work', 'Problem solving skills', 'Leadership']",['Middle Tennessee State University'],['Bachelor of Science'],['N/A'],['N/A'],['N/A'],['Engineering Technology Computer Engineering'],"['Company Name', 'Company Name', 'N/A']","[None, None, None]","['Jan 2015', 'Jan 2013', 'Jan 2011']","['Current', 'Jan 2015', 'Jan 2013']","[['Leadership', 'Project management', 'Team management', 'Budgeting'], ['Project management', 'Teamwork', 'Automation'], ['OEE', 'Safety solutions', 'KPI management']]","['Engineering Business Unit Leader', 'Project Engineer', 'Operations Technician']","['City, State', 'N/A', 'City, State']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",,,,,,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.85,"AutoCAD, C++, Communication, Electrical Mechanical Systems, Engineering Economy, Industrial Electricity, Instrumentation and Controls, Leadership, Problem solving skills, Programmable Logic Controllers, Team work, Technical Grammar Skills, Visual Basics."
,,"['Microsoft Office Suite', 'Outlook', 'Salesforce.com CRM', 'banking', 'C', 'closing', 'hardware', 'Consulting', 'contracts', 'Customer Relationship Management', 'CRM', 'client', 'Clients', 'e-mail', 'energy saving', 'focus', 'forms', 'functional', 'insurance', 'managing', 'marketing', 'market', 'Microsoft Office Suite', 'office', 'Outlook', 'network', 'new business development', 'newsletter', 'proposals', 'Selling', 'Sales', 'Salesforce.com CRM', 'Six Sigma', 'utilities']",['University of Kentucky'],['B.S'],[None],[None],[None],['Mechanical Engineering'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['July 2010', 'November 2009', 'January 2008', 'January 2002', 'January 1994', 'January 1991']","['Current', 'June 2010', 'June 2009', 'January 2008', 'January 2002', 'January 1994']","[['Sales', 'marketing', 'strong relationships', 'name brand awareness', 'C-Suite', 'building owners'], ['Sales', 'marketing', 'Consulting', 'solution skills', 'Lean Six Sigma'], ['Sales', 'marketing', 'network computer software and hardware systems', 'integration', 'managed services', 'C-Level executives', 'IT manager', 'engineers'], ['new business development', 'growing sales', 'vertical marketing', 'medical practices'], ['opening new accounts', 'managing long-term client relationships', 'cross-functional teams', 'design engineers'], ['new markets', 'development', 'maintenance', 'key OEM accounts']]","['Business Development Manager', 'Account Executive', 'Senior Account Executive', 'Manager', 'Sales Account Manager', 'Key Account Manager']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.716666667,"C, CRM, Clients, Consulting, Customer Relationship Management, Microsoft Office Suite, Microsoft Office Suite, Outlook, Outlook, Sales, Salesforce.com CRM, Salesforce.com CRM, Selling, Six Sigma, banking, client, closing, contracts, e-mail, energy saving, focus, forms, functional, hardware, insurance, managing, market, marketing, network, new business development, newsletter, office, proposals, utilities."
