address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
"Malvern, PA",,"['Visual Studio Code', 'Git', 'Xilinx Vivado', 'MATLAB', 'AutoCAD', 'VHDL', 'Wireshark', 'Arduino IDE', 'VMware', 'JUnit']",['Carnegie Mellon University'],['Bachelor of Science'],['2012'],['N/A'],['N/A'],['Electrical and Computer Engineering'],"['Siemens Healthineers', 'PPG Industries', 'UPMC']","['N/A', 'N/A', 'N/A']","['2018', '2015', '2012']","['current', '2018', '2015']","[['Visual Studio Code', 'Git', 'Xilinx Vivado', 'MATLAB'], ['Wireshark', 'Arduino IDE', 'VMware'], ['JUnit', 'AutoCAD', 'VHDL', 'VMware']]","['Computer Engineer', 'Systems Analyst', 'IT Support Specialist']","['Malvern, PA', 'Pittsburgh, PA', 'Pittsburgh, PA']","Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",,,,,,,,,,,,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.683333333,"Arduino IDE, AutoCAD, Git, JUnit, MATLAB, VHDL, VMware, Visual Studio Code, Wireshark, Xilinx Vivado."
,,"['GIS', 'lighting designs using Visual Professional', 'Access', 'Excel', 'Microsoft Office', 'Power Point']","['University of South Florida', 'Hillsborough Community College']","['Bachelors', 'Associates Degree']","['June 2017', 'February 2014']","['3.4', '3.7']","['GPA', 'GPA']","['Information Technology', 'N/A']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['10/2014', '06/2013', '08/2012', '06/2011']","['01/2016', '10/2014', '06/2013', '08/2012']","[None, None, None, None]","['Lighting Field Engineering Technician', 'Administrative Technical Aide', 'Customer Service Professional', 'Business Cooperative Education Student- Customer Care']","['City , State', 'City , State', 'City , State', 'City , State']","Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,,,,,,,,,,,Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.6,"Access, Excel, GIS, Microsoft Office, Power Point, lighting designs using Visual Professional."
,I am actively seeking opportunity as Data Analyst or Machine Learning Engineer. My goal is to discover new business strategies and create an impact through data driven analytical decisions and leading the business to success.,"['Python', 'SQL', 'MySQL', 'Tableau', 'Power Bi', 'Pandas', 'Numpy', 'Matplotlib', 'Excel', 'Machine Learning', 'AWS(EMR,EC2,S3)', 'Cloud', 'Hive(HQL)', 'Excel']",['VIT-AP University'],['B. Tech'],['2020'],['N/A'],['N/A'],['ECE'],['Experts Hub'],[None],['May 2019'],['N/A'],[['Object Recognition']],['Intern'],['N/A'],"Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits","['Masters Course', 'Course']","['Deep Learning', 'Machine Learning']","[None, None]","['Student', 'Student']",,,,,,,,Civil Engineer,B.Sc in Civil Engineering from a reputed university.,At least 5 years,Age at least 30 years,"Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits","AutoCAD
ETABS
Microsoft Office Suite
MS Project",0.383333333,"AWS(EMR,EC2,S3), Cloud, Excel, Excel, Hive(HQL), Machine Learning, Matplotlib, MySQL, Numpy, Pandas, Power Bi, Python, SQL, Tableau."
,Seeking for full time position where I can apply my technical knowledge & skills for continuous improvement.,"['MS Office', 'Minitab', 'PowerPoint', 'Excel', 'Solid works', 'AutoCAD', 'Pro E', 'MS Access', 'SAP', 'Java', 'C', 'C++', 'Visual Basic', 'R', 'Python', 'AutoCAD', 'C', 'C++', 'Calibration', 'charts', 'data analysis', 'Database', 'designing', 'documentation', 'Forecasting', 'IMS', 'inspection', 'inventory', 'ISO', 'ISO 9001', 'Java', 'Lean Manufacturing', 'MS Access', 'Excel', 'MS Office', 'PowerPoint', 'Minitab', 'process improvement', 'Programming', 'Python', 'quality', 'safety', 'SAP', 'SAP R/3', 'Scheduling', 'Siemens', 'Solid works', 'SOP', 'Strategy/planning', 'supervising 4', 'Visual Basic', 'reduce waste']","['University of Texas', 'Mumbai University']","['Masters of Science', 'Bachelor of Engineering']","['May 2016', 'July 2013']","['3.5', '3.5']","['GPA', 'GPA']","['Industrial Engineering Production & Inventory management', 'Production Engineering Manufacturing, Planning and Supply Chain']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['May 2015', 'July 2013', 'November 2012']","['January 2016', 'June 2014', 'May 2013']","[['Time Study', 'Lean manufacturing', 'Kaizen', '5S', 'Kanban card process', 'Continues Improvement', 'Ergonomic designing'], ['assembly line management', 'Lean Manufacturing Practices', 'Forecasting', 'safety management'], ['inspection process', 'AutoCAD', 'ProE', 'Gauge Calibration', 'SAP R/3', 'ISO 9001:2008', 'ISO 14001(EMS)', 'IMS', 'HIRA']]","['Industrial Engineering Intern', 'Junior Engineer', 'Intern']","['City, State', 'City', 'City']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.75,"AutoCAD, AutoCAD, C, C, C++, C++, Calibration, Database, Excel, Excel, Forecasting, IMS, ISO, ISO 9001, Java, Java, Lean Manufacturing, MS Access, MS Access, MS Office, MS Office, Minitab, Minitab, PowerPoint, PowerPoint, Pro E, Programming, Python, Python, R, SAP, SAP, SAP R/3, SOP, Scheduling, Siemens, Solid works, Solid works, Strategy/planning, Visual Basic, Visual Basic, charts, data analysis, designing, documentation, inspection, inventory, process improvement, quality, reduce waste, safety, supervising 4."
,,"['account reconciliation', 'accounting', 'accountant', 'accounting system', 'AR', 'budget', 'business objects', 'closing', 'Contracts', 'financial', 'financial analysis', 'financial controls', 'financial operations', 'financial reports', 'financial statements', 'GL', 'Grants', 'inventory', 'invoicing', 'ledger', 'Macros', 'Access', 'Excel', 'Microsoft Office', 'office', 'Outlook', 'PowerPoint', 'Word', 'Monitors', 'operating systems', 'PeopleSoft', 'policies', 'processes', 'procurement', 'reporting', 'Research', 'SAP', 'Sarbanes-Oxley', 'training materials', 'view']","['Prairie View A&M University', 'Prairie View A&M University']","['Masters of Science', 'BBA']","['2009', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Accounting', 'Accounting']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['08/2014', '12/2012', '01/2010']","['Current', '08/2014', '02/2012']","[['financial reports', 'financial models', 'financial analysis', 'reconciliation', 'budget', 'financial controls', 'invoice', 'training materials', 'Macros', 'SAP', 'PeopleSoft'], ['accounting', 'financial statements', 'reporting', 'journal ledger', 'P&L', 'financial analysis', 'GAAP', 'account reconciliation'], ['accounting', 'auditing', 'software applications', 'financial training', 'internal controls', 'GAAP', 'Sarbanes-Oxley']]","['Accountant', 'Staff Accountant', 'Accountant /Auditor']","['City , State', 'City , State', 'City , State']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","['Community Activities', 'Professional Society']","['Phi Beta Lambda and National Association of Black Accountants', ""Texas Society of CPA's Beta Gamma Sigma Greater Women's Chamber of Society""]","[None, None]","['Participant', 'Member']",,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.35,"AR, Access, Contracts, Excel, GL, Grants, Macros, Microsoft Office, Monitors, Outlook, PeopleSoft, PowerPoint, Research, SAP, Sarbanes-Oxley, Word, account reconciliation, accountant, accounting, accounting system, budget, business objects, closing, financial, financial analysis, financial controls, financial operations, financial reports, financial statements, inventory, invoicing, ledger, office, operating systems, policies, processes, procurement, reporting, training materials, view."
,"Passionate Data Engineer with a zeal to excel forward and produce promising outcomes. Hands-on knowledge in various Machine Learning Algorithms. Also experienced in data mining, warehouse maintaining, and visualization. In search of a role where I can nurture my skills and contribute to the growth of the company and myself.","['Data Science', 'Data Analysis', 'Data Structures', 'Data Warehousing', 'Data Visualization', 'Data Mining', 'Machine Learning', 'Artificial Intelligence', 'Linear Regression', 'MongoDB', 'Python', 'Django', 'Java', 'SQL', 'C++']","['Anna University', 'Imarticus Learning']","['B.Tech', ""Master's Diploma""]","['2019', '2021']","[None, None]","[None, None]","['Computers', 'Analytics And Artificial Intelligence']",['Impiger Technologies'],[None],['Jul 2019'],['Apr 2020'],"[['Data Pipeline', 'Data Cleaning', 'Data Analysis', 'Data Visualization', 'Large-Scale Models']]",['Junior Research Fellow'],['N/A'],"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",['Research Fellowship'],['N/A'],[None],['N/A'],,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.716666667,"Artificial Intelligence, C++, Data Analysis, Data Mining, Data Science, Data Structures, Data Visualization, Data Warehousing, Django, Java, Linear Regression, Machine Learning, MongoDB, Python, SQL."
,Driven and a self-motivated Mechanical Engineer with experience teaching Mechanical Engineering courses to undergraduate students. Seeking opportunities to use those concepts in the field of Construction and Management.,"['Academic', 'AutoCad', 'banking', 'basic', 'Calculus', 'credit', 'database', 'Database Management System', 'Engineer', 'Experiments', 'GUI', 'LASER', 'layout', 'Materials', 'MATLAB', 'Mechanical Engineering', 'Excel', 'Microsoft Office', 'Outlook', 'Power Point', 'Word', 'MySQL', 'Optimization', 'Physics', 'Police', 'progress', 'Research', 'Retail', 'Scheduling', 'Statistics', 'VBA', 'website']","['Arizona State University', 'University of Mumbai']","['Master of Science', 'Bachelor of Engineering']","['2016', '2011']","['3.15', '3.9']","[None, None]","['Industrial Engineering', 'Mechanical Engineering']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['September 2014', 'August 2011', 'April 2010']","['September 2015', 'July 2012', 'August 2013']","[['Mechanics', 'Probability and Statistics', 'MATLAB', 'Operations Research', 'Calculus'], [], []]","['Mechanical Engineering Tutor', 'Assistant Professor', 'Intern']","[None, None, None]","15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws",['Volunteering'],['Akanksha Foundation'],[None],['Volunteer Teacher'],,,,,,,,Head of Internal Control & Compliance (ICC) - SEVP/DMD,"Masters, Master of Business Administration (MBA), Master of Business Management (MBM)",At least 15 years,Age at most 52 years,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","AUDIT AND INSPECTION
Banking
Internal Audit",0.636666667,"Academic, AutoCad, Calculus, Database Management System, Engineer, Excel, Experiments, GUI, LASER, MATLAB, Materials, Mechanical Engineering, Microsoft Office, MySQL, Optimization, Outlook, Physics, Police, Power Point, Research, Retail, Scheduling, Statistics, VBA, Word, banking, basic, credit, database, layout, progress, website."
,Currently seeking the next career challenge of continuing the path of accounting management in a small to medium-sized company that needs an involved professional with demonstrated leadership experience.,"['Proactive', 'self-motivated', 'team player', 'AP', 'AR', 'bank reconciliations', 'billings', 'budgets', 'cash flow projections', 'government contracting', 'financial statements', 'Quickbooks', 'Peachtree', 'JDE', 'Great Plains', 'LabView', 'Matlab', 'Access', 'Excel', 'Word']","['University of Maryland, University College', 'University of Maryland', 'University of Maryland']","['Master of Science', 'M. Eng', 'Bachelor of Science']","['2012', '2001', 'N/A']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['Accounting and Finance', 'Aerospace Engineering', 'Aerospace Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['August 2011', 'July 2006', 'July 1995', 'January 1992']","['Current', 'August 2011', 'July 2006', 'July 1995']","[['financial integration', 'problem-solving', 'project management', 'mentoring'], ['accounting system', 'Quickbooks Pro', 'financial audit', 'staff supervision'], ['simulation tool', 'US Navy analysis', 'technical proposal writing'], ['sensing and actuator technologies', 'DARPA project', 'engineering project management']]","['Engineering Supervisor', 'Vice President', 'Assistant Program Manager', 'Project Engineer']","['City, State', 'City, State', 'City, State', 'City, State']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",['Affiliation'],['American Institute of Certified Public Accountants (AICPA)'],[None],['N/A'],,,['CPA'],[None],[None],['2013'],[None],Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.383333333,"AP, AR, Access, Excel, Great Plains, JDE, LabView, Matlab, Peachtree, Proactive, Quickbooks, Word, bank reconciliations, billings, budgets, cash flow projections, financial statements, government contracting, self-motivated, team player."
,,"['Communication Skills', 'High efficiency', 'High attention to Details', 'ERP/Accounting systems Proficiency', 'Advanced utilization Microsoft Office Suite', 'Excel']","['Monash University', 'Victoria University']","['Master of Business', 'Bachelor of Commerce']","['2010', '2009']","['N/A', 'N/A']","['N/A', 'N/A']","['Accounting', 'Accounting & Finance']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['05/2012', '09/2011', '08/2008', '07/2007', '01/2007']","['05/2015', '05/2012', '09/2011', '08/2008', '04/2007']","[['Financial Reporting', 'AUSIFRS Accounting standards'], ['Cash flow', 'Foreign Currency management', 'Options and Swap Management'], ['Accounting', 'MYOB', 'RMS operating systems'], ['Customer service', 'Sales'], ['Administrative support', 'Credit handling']]","['Financial Accountant', 'Assistant Accountant', 'Assistant Accountant', 'Front Office Officer', 'Internship - Credit Officer']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,"['English', 'Chinese Mandarin']","['Bilingual', 'Bilingual']",,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.45,"Advanced utilization Microsoft Office Suite, Communication Skills, ERP/Accounting systems Proficiency, Excel, High attention to Details, High efficiency."
,"Highly motivated mechanical engineering student (EIT) interested in pursuing an engaging position in the corporate setting to implement skills honed through years of engineering background. A dedicated student with problem-solving, leadership, and communication skills along with the capability to build relationships and work in a team-oriented environment.","['Academic', 'acrylic', 'AutoCAD', 'CAD', 'concept', 'Engineer-In-Training', 'EIT', 'estimating', 'drawing', 'graphics and design', 'Laser', 'Material Science', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'design process', 'progress', 'Project management', 'proposals', 'Reporting', 'Research', 'robotics', 'safety', 'SolidWorks', 'Statistics', 'Time management', 'verbal communication skills', 'weighing', 'Written']","['University of California, City, State']",['Bachelor of Science'],[None],[None],[None],['Mechanical Engineering'],"['Company Name', 'Company Name']","[None, None]","['09/2015', '05/2014']","['Current', '03/2015']","[['SolidWorks', 'AutoCAD'], ['robotics', 'Research']]","['Mechanical Engineering Intern', 'Systems Engineering Intern']","['City, State', 'City, State']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","['Volunteering', 'Academic mentoring']","['Dong Shin Presbyterian Church', 'El Toyon Elementary']","[None, None]","['Teaching Assistant', 'Academic mentor']",,,[None],[None],[None],['October 2015'],[None],Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.65,"Academic, AutoCAD, CAD, EIT, Engineer-In-Training, Laser, Material Science, Microsoft Excel, Microsoft PowerPoint, Microsoft Word, Project management, Reporting, Research, SolidWorks, Statistics, Time management, Written, acrylic, concept, design process, drawing, estimating, graphics and design, progress, proposals, robotics, safety, verbal communication skills, weighing."
"Hanover, NH","With solid JavaScript and Visual Studio Code knowledge, I'm seeking a web developer position at Enfield Technologies. Looking to apply these skills to enhance the company's digital presence and assist in developing state-of-the-art web applications.","['JavaScript', 'Visual Studio Code', 'Git', 'TensorFlow', 'Selenium (automated testing)', 'Docker']","['Dartmouth College', 'Dartmouth College']","['M.S.', 'B.S.']","['2023', '2021']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Computer Science']","['Mascoma Bank', 'Hypertherm']","[None, None]","['November 2022', 'September 2021']","['current', 'September 2022']","[['Visual Studio Code', 'JavaScript', 'Selenium'], []]","['Technical Support', 'Office Assistant']","['Hanover, NH', 'Hanover, NH']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.583333333,"Docker, Git, JavaScript, Selenium (automated testing), TensorFlow, Visual Studio Code."
,A highly disciplined and hard-working individual seeking challenging opportunity in the field of data science and data analytics where I can utilize my skills and knowledge to contribute for the growth of the organization,"['Data Analysis', 'Data Visualization', 'Data Structures', 'Deep Learning', 'Machine Learning', 'Artificial Intelligence', 'Linear Regression', 'Statistical Modeling', 'Predictive Modeling', 'Algorithms', 'Python', 'Hive', 'SQL', 'Java', 'Tableau', 'Big Data', 'Hadoop', 'C++', 'ANN']",['Visveswaraiah Technological University (VTU)'],['B.Tech'],['2019'],['N/A'],['N/A'],['N/A'],['Sahara Medica'],['N/A'],['Dec 2019'],['May 2020'],[None],['Intern'],['N/A'],"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",['N/A'],['N/A'],[None],['Data Science using Machine Learning with R and Python. DATA ANALYTICS.'],,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.683333333,"ANN, Algorithms, Artificial Intelligence, Big Data, C++, Data Analysis, Data Structures, Data Visualization, Deep Learning, Hadoop, Hive, Java, Linear Regression, Machine Learning, Predictive Modeling, Python, SQL, Statistical Modeling, Tableau."
,,"['Software Engineering', 'SDLC', 'Data Handling', 'Data Warehousing', 'Data Cleaning', 'Model Building', 'AWS', 'Python', 'C++', 'Big Data']","['HIT, Haldia']",['B.Sc'],['2019'],['N/A'],['N/A'],['Applied Statistics and Computation'],['SGN Pvt LTD'],[None],['Nov 2019'],['Till Date'],"[['Software Development Lifecycle', 'Requirement Analysis', 'Documentation', 'Coding', 'Testing']]",['Associate Developer'],['N/A'],"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","['Learning', 'Learning']","['Data Structures and Algorithms in Java', 'DATA STRUCTURES IN PYTHON']","[None, None]","['Participant', 'Participant']",,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.35,"AWS, Big Data, C++, Data Cleaning, Data Handling, Data Warehousing, Model Building, Python, SDLC, Software Engineering."
"160 Bleecker Street, Apartment 4DW New York, NY 10012",,"['Game Theory', 'Bounded Rationality', 'Cryptography', 'Algorithms', 'Social Networks', 'Analysis of Algorithms', 'Combinatorial Optimizations']","['Cornell University, Department of Computer Science', 'Tel Aviv University, Israel']","['PhD Candidate, Computer Science', 'B.Sc., Double major in Computer Science and Management']","['Present', '2008']","['4.1', 'Summa cum laude']","['GPA', 'N/A']","['Computer Science', 'Computer Science and Management']","['Google, AdX group', 'Google, Google Research', 'Intel, Mobile Wireless Group']","[None, None, None]","['Summer 2013', 'Summer 2012', '2007']","[None, None, '2010']","[['Product Development', 'Algorithm Design', 'Front-end Development'], ['Theoretical Research', 'Data Experiments'], ['Firmware Development', 'Design and Implementation', 'Integration Testing']]","['Summer Intern', 'Summer Intern', 'FW Developer']","['New York, NY', 'Mountain View, CA', 'Petach Tikva, Israel']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","['Volunteering', 'Volunteering']","['Intel Israel volunteer network', 'Tel Aviv University']","[None, None]","['Math tutor', 'CCNA teacher']","['English', 'Hebrew']","['Fluent', 'Native']",,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.916666667,"Algorithms, Analysis of Algorithms, Bounded Rationality, Combinatorial Optimizations, Cryptography, Game Theory, Social Networks."
"Cambridge, MA","Dedicated computer science student with a strong command of Python and proficiency in Visual Studio Code, seeking a role as an entry-level software developer at Amazon. Eager to bring my ability to develop, test, and maintain software to a dynamic team that values innovation.","['Python', 'Visual Studio Code', 'Mercurial']",['Harvard University'],['B.S.'],['current'],[None],[None],['Computer Science'],"['FortresMs', 'TravelBuddy']","[None, None]","['November 2022', 'January 2021']","['current', 'January 2022']","[['Python', 'Visual Studio Code'], ['Python']]","['Mobile App Developer', 'Front-End Developer']","[None, None]","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.2,"Mercurial, Python, Visual Studio Code."
