address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"A practiced, professional Test Manager with over 20 years of success managing test and validation of next-generation software / hardware technologies across multiple concurrent projects and releases. Delivered effectively to time and budget on a variety of complex, large-scale, multiplatform projects including: complex network framework, IoT (Internet of Things), telecommunication and hosted services, business process tools, automation frameworks. Managed, trained and mentored multi-disciplinary, geographically dispersed teams including, software development, test and validation, planning, QA, configuration management, agile scrum master and product owner.","['audio', 'automation', 'C', 'C++', 'CD-ROMs', 'Ceridian', 'cisco', 'Hardware', 'cost reduction', 'clients', 'drivers', 'executive management', 'Functional', 'inspection', 'Intel', 'Java', 'Linux', 'MAC', 'Managing', 'marketing and sales', 'C#', 'Windows', 'Windows XP', 'multimedia', 'Objective C', 'OS', 'policies', 'printers', 'processes', 'product development', 'quality', 'quality assurance', 'quest', 'sales', 'scanners', 'Scheduling', 'scrum', 'scripts', 'software development', 'software testing', 'sound cards', 'sun', 'test tools', 'USB', 'validation', 'video', 'Vista']","['Webster University', 'Kabul University']","['Master of Science', 'Bachelor of Science']","['2004', '1992']","['N/A', 'N/A']","[None, None]","['Computer Resource Information Management', 'Computer Science']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['September 2011', 'July 2009', 'November 2006', 'May 2004', 'August 2001', 'July 1995', 'N/A']","['Current', 'September 2011', 'July 2009', 'November 2006', 'February 2003', 'December 1999', 'N/A']","[['IoT', 'automation', 'C', 'C++', 'C#', 'Java', 'Objective C', 'Gerrit', 'Jira', 'Clear quest', 'scrum', 'development'], ['testing', 'quality assurance', 'development', 'Jira'], ['quality assurance', 'scrum', 'Jira', 'Rally', 'Clear Quest', 'SaaS'], ['testing', 'quality assurance', 'development'], ['testing', 'automation'], ['quality assurance', 'testing'], ['testing', 'quality assurance']]","['Engineering Manager', 'Director of Quality Assurance', 'Director of Quality Assurance', 'Quality Assurance Manager', 'Lead Test Engineer', 'Lead Test Engineer', 'Owner / President']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",,,,,,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.793333333,"C, C#, C++, CD-ROMs, Ceridian, Functional, Hardware, Intel, Java, Linux, MAC, Managing, OS, Objective C, Scheduling, USB, Vista, Windows, Windows XP, audio, automation, cisco, clients, cost reduction, drivers, executive management, inspection, marketing and sales, multimedia, policies, printers, processes, product development, quality, quality assurance, quest, sales, scanners, scripts, scrum, software development, software testing, sound cards, sun, test tools, validation, video."
,,"['New Business Development', 'Pricing Proposal Development', 'P & L Management', 'Customer Relationship Management', 'Strategic Planning', 'Key Account Management', 'Contract Negotiations', 'NPI/JDM/ODM', 'Financials Budgeting & Forecasting', 'Sales', 'PCB', 'Account Management', 'Customer Service']",['California University'],['Bachelor of Science'],['N/A'],['N/A'],['N/A'],['Industrial Education'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['December 2007', 'December 2001', 'July 1991', 'May 1981']","['August 2014', 'December 2007', 'November 2001', 'May 1991']","[['Networking', 'Marketing Strategies', 'Vertical Market Growth', 'Aerospace and Defense Accounts', 'Customer Service'], ['Regional Sales Leadership', 'Customer Development', 'Financial Sales Targets'], ['Sales Strategy', 'Revenue Growth', 'Customer Forecast Planning'], ['Quality Assurance', 'Statistical Process Control', 'Procurement Strategy']]","['Director Business Development', 'Regional Account Manager', 'Director of Sales', 'Quality Manager']","['City, State', 'City, State', 'City, State', 'City, State']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,['N/A'],[['CRM Training and Certification (SalesForce.com)']],[None],['N/A'],[None],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.683333333,"Account Management, Contract Negotiations, Customer Relationship Management, Customer Service, Financials Budgeting & Forecasting, Key Account Management, NPI/JDM/ODM, New Business Development, P & L Management, PCB, Pricing Proposal Development, Sales, Strategic Planning."
,"Obtain a position in a professional organization where I can apply my skills and loyalty in exchange for career guidance, training and opportunity for advancement.","['accounting', 'accountant', 'administrative', 'Army', 'Agency', 'backup', 'book', 'budget', 'Business Administration', 'cash flow', 'contracts', 'DC', 'documentation', 'filing', 'financial', 'GL', 'home office', 'IMS', 'International Business', 'materials', 'Access', 'Excel', 'Microsoft Office', 'office', 'PowerPoint', 'Word', 'procurement', 'purchasing', 'receiving', 'record keeping', 'transportation', 'type', 'workshops']","['Virginia International University', 'Kardan University', 'Capital Institute of Information Technology', 'Khurasan High School']","[""Master's in Business Administration (International Business)"", ""Bachelor's in Business Administration Finance"", 'Diploma in Business Administration', None]","['2016', '2012', '2006', '2006']","[None, None, None, None]","[None, None, None, None]","['International Business', 'Business Administration Finance', 'Business Administration', None]","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['July 2012', 'February 2011', 'June 2010']","['December 2013', 'June 2012', 'November 2010']","[['financial transactions', 'Cash Counts', 'Bank account reconciliations', 'WEBFCR', 'cash flow projects', 'vendor invoices', 'IMS', 'accounting documents'], ['supplier invoices', 'payment transfer', 'sub-contracts documents', 'vouchers', 'financial reports', 'cash payments'], ['financial files', 'lodging arrangements', 'correspondence handling', 'purchasing', 'reports preparation', 'IED project']]","['Project Accountant', 'Subcontract Accountant', 'Administrative & Finance Coordinator']","['City', 'City', 'City']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,,,,,,DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.726666667,"Access, Agency, Army, Business Administration, DC, Excel, GL, IMS, International Business, Microsoft Office, PowerPoint, Word, accountant, accounting, administrative, backup, book, budget, cash flow, contracts, documentation, filing, financial, home office, materials, office, procurement, purchasing, receiving, record keeping, transportation, type, workshops."
,I am looking for a job switch to transition into Data Science and utilize my currents skills & learnings from my Master's course to solve new problems.,"['Data Analysis', 'EDA', 'Python', 'Machine Learning', 'SQL', 'NLP', 'MATLAB', 'C#', 'Node.Js', 'Statistics', 'Business Analytics', 'Predictive Modeling', 'Data Modeling']","['ACP College Of Engineering', ""John Moore's University""]","['B.Tech', 'MS']","['2017', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","['Electrical', 'Artificial intelligence and Machine Learning']",['OCTILLION POWER SYSTEMS PVT LTD.'],[None],['Feb 2019'],['Till Date'],"[['Python', 'Chaco Plotting Library', 'Traits UI Library']]",['Development Engineer(Solutions)'],['N/A'],"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,['N/A'],[['Embedded Python']],[None],['N/A'],[None],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.716666667,"Business Analytics, C#, Data Analysis, Data Modeling, EDA, MATLAB, Machine Learning, NLP, Node.Js, Predictive Modeling, Python, SQL, Statistics."
,,"['Internet', 'Microsoft Office', 'MS Word', 'MS Power Point', 'MS Excel', 'Pivot Tables', 'Spreadsheets', 'Macros', 'Business Objects', 'Lombardi', 'Eagle Accounting System', 'PEGA', 'DRAS', 'Workbench', 'Account reconciliations', 'Detail-oriented', 'Variance analysis', 'Analytical', 'Expert in MS Office Suite', 'Account reconciliation expert', 'Effective time management', 'Complex problem solving', 'Superior research skills', 'MS Office: Database', 'MS Office: V-look up', 'MS Office: Pivot tables', 'MS Office: Outlook', 'Company Platforms: Business Objects', 'Company Platforms: Workbench', 'Company Platforms: Eagle', 'Company Platforms: Pega', 'Company Platforms: Lombardi', 'Company Platforms: DRAS']","['University of Delaware', 'University of Delaware']","['Master of Business Administration', 'Bachelor of Science']","['2011', '2008']","['N/A', 'N/A']","[None, None]","['Finance', 'Medical Technology']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['10/2012', '11/2011', '07/2008']","['11/2015', '03/2012', '03/2012']","[['Eagle', 'IAX', 'Business Objects', 'Lombardi', 'Workbench Reports'], ['Finance Projects', 'Audited bank accounts', 'Performed quality assurance', 'Reconciled quality assurance results'], ['Clinical Microbiology', 'Ordering', 'Processing', 'Plating and culturing', 'Performing tests', 'Performing daily maintenance', 'Running quality control']]","['Investment Accountant', 'AML Compliance Officer', 'Medical Technologist']","['City, State', 'City, State', 'City, State']","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,"['English', 'Marathi', 'Hindi', 'Gujarati']","['N/A', 'N/A', 'N/A', 'N/A']",,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.65,"Account reconciliation expert, Account reconciliations, Analytical, Business Objects, Company Platforms: Business Objects, Company Platforms: DRAS, Company Platforms: Eagle, Company Platforms: Lombardi, Company Platforms: Pega, Company Platforms: Workbench, Complex problem solving, DRAS, Detail-oriented, Eagle Accounting System, Effective time management, Expert in MS Office Suite, Internet, Lombardi, MS Excel, MS Office: Database, MS Office: Outlook, MS Office: Pivot tables, MS Office: V-look up, MS Power Point, MS Word, Macros, Microsoft Office, PEGA, Pivot Tables, Spreadsheets, Superior research skills, Variance analysis, Workbench."
"Westlake, TX",,"['Python', 'LeetCode', 'GDB', 'GitHub', 'HTML', 'MySQL', 'Lucidchart', 'Postman', 'OWASP ZAP', 'Jira']",['University of Texas'],['Bachelor of Science'],['2015'],['N/A'],['N/A'],['Computer Science'],"['Charles Schwab', 'Sysco', 'Accenture']","['N/A', 'N/A', 'N/A']","['2020', '2017', '2015']","['current', '2020', '2017']","[['Python', 'GDB', 'GitHub'], ['PowerShell'], ['OWASP ZAP', 'Jira']]","['Computer Programmer', 'Systems Administrator', 'Help Desk Technician']","['Westlake, TX', 'Houston, TX', 'Austin, TX']","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.643333333,"GDB, GitHub, HTML, Jira, LeetCode, Lucidchart, MySQL, OWASP ZAP, Postman, Python."
,,"['Net, photo, agile, analyst', 'Apple', 'automation', 'banking', 'budgets', 'business plan', 'closing', 'com', 'consulting', 'content', 'contracts', 'credit', 'encryption', 'client', 'customer satisfaction', 'data migration', 'database administration', 'driving', 'e-commerce', 'features', 'financial', 'hiring', 'imaging', 'information technology', 'insurance', 'interpretation', 'inventory', 'managing', 'market planning', 'marketing', 'market', 'marketing and sales', 'messaging', 'office', 'new product development', 'developer', 'order management', 'camera', 'policies', 'presenting', 'pricing', 'procurement', 'product development', 'Product manager', 'product management', 'product marketing', 'program management', 'quality', 'quality assurance', 'QA', 'radio', 'real-time', 'receiving', 'retail', 'sales', 'sales management', 'shipping', 'software development', 'stories', 'strategy', 'supply chain', 'technical support', 'television', 'upgrades', 'UI design', 'utilities', 'venture capital', 'vision', 'workflow', 'year-end']","['Georgia Institute of Technology', 'Rutgers University']","['Master of Science', 'Bachelor of Science']","['2006', '1992']","[None, None]","[None, None]","['Management of Technology', 'Computer Science']","['Calero', 'CLA', 'PictureU', 'Ticket Alternative', 'Triplingo', 'Deposco', 'SVG (Servigistics)', 'Commerce Science', 'N/A', 'MediaOcean']","['https://www.calero.com', 'https://www.clacorp.com', 'https://www.pictureu.com', 'https://www.ticketalternative.com', 'https://www.triplingo.com', 'https://www.deposco.com', 'https://www.servigistics.com', 'https://www.commercescience.com', None, 'https://www.mediaocean.com']","['04/2018', '04/2016', '08/2013', '02/2012', '01/2011', '01/2009', '09/2006', '04/2004', '01/2003', '10/1999']","['05/2018', '04/2018', '04/2016', '08/2013', '02/2012', '12/2010', '12/2008', '09/2006', '04/2004', '11/2002']","[['communication', 'networks'], ['agile', 'UI design', 'mobile development'], ['imaging', 'product management'], ['e-commerce', 'UI design'], ['mobile development', 'UI design'], ['software development', 'technology development'], ['product marketing', 'sales'], ['product management', 'program management'], ['technical consulting', 'web services design'], ['electronic sales management', 'venture capital']]","['Director of Engineering', 'Sr. Director Software Development', 'VP of Engineering and Operations', 'CTO', 'Co-Founder and COO', 'VP of Engineering', 'VP Solutions Sales', 'CTO', 'Independent Consultant', 'CTO & Founder']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,,,,,,DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.816666667,"Apple, Net, photo, agile, analyst, Product manager, QA, UI design, automation, banking, budgets, business plan, camera, client, closing, com, consulting, content, contracts, credit, customer satisfaction, data migration, database administration, developer, driving, e-commerce, encryption, features, financial, hiring, imaging, information technology, insurance, interpretation, inventory, managing, market, market planning, marketing, marketing and sales, messaging, new product development, office, order management, policies, presenting, pricing, procurement, product development, product management, product marketing, program management, quality, quality assurance, radio, real-time, receiving, retail, sales, sales management, shipping, software development, stories, strategy, supply chain, technical support, television, upgrades, utilities, venture capital, vision, workflow, year-end."
,,"['accounts receivable', 'AIA', 'bank reconciliation', 'billing', 'billings', 'budgets', 'daily cash receipts', 'cash flow', 'Consultant', 'Contracts', 'Controller', 'clients', 'financial', 'financial reports', 'financial statements', 'Forms', 'General Ledger', 'general ledger accounts', 'Government', 'insurance', 'meetings', 'excel', 'Microsoft office applications', 'office', 'PowerPoint', 'Pivot tables', 'presentations', 'Prime', 'progress', 'proposals', 'Express', 'reporting', 'spreadsheet', 'tax', 'Timberline']","['American Intercontinental University', 'Florida International University']","['M.B.A', 'B.A']","['2005', '1997']","['N/A', 'N/A']","[None, None]","['Business Administrator', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['Jul 2009', 'Jan 2007', 'Jan 2000', 'Jan 1998']","['Current', 'Jan 2009', 'Jan 2007', 'Jan 2000']","[['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation']]","['Project Accountant', 'Project Administrator Engineering', 'Project Administrator', 'Senior Staff Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.716666667,"AIA, Consultant, Contracts, Controller, Express, Forms, General Ledger, Government, Microsoft office applications, Pivot tables, PowerPoint, Prime, Timberline, accounts receivable, bank reconciliation, billing, billings, budgets, cash flow, clients, daily cash receipts, excel, financial, financial reports, financial statements, general ledger accounts, insurance, meetings, office, presentations, progress, proposals, reporting, spreadsheet, tax."
,"Currently looking for an opportunity in Machine Learning and Deep Learning roles. I have a good depth of knowledge in ML Algorithms, various CNN architectures, and worked on Time series data, Image captioning, NLP tasks. Interested to work with an enthusiastic team on business problems.","['Python', 'MySQL', 'Tensorflow', 'Keras', 'Machine Learning', 'Deep Learning']",['PPC University'],['B.Tech'],['2020'],['N/A'],['N/A'],['Chemical'],['ASM Management'],['N/A'],['Jan 2019'],['Oct 2019'],"[['Machine Learning', 'Image Processing']]",['Intern'],['N/A'],"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['Course'],['TMLF'],['N/A'],['Participant'],,,,,,,,AI Engineer,"Bachelors or Masters degree in Computer Science, Engineering, or a related field.",,,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","Python
R or Java
TensorFlow
PyTorch
Scikit-learn.",0.85,"Deep Learning, Keras, Machine Learning, MySQL, Python, Tensorflow."
,,"['Accounting operations', 'Complex problem solving', 'Effective time management', 'Strong organizational skills', 'General ledger accounting', 'Account reconciliation expert', 'Flexible team player', 'Strong communication skills', 'NetSuite', 'Epicor', 'Sage', 'Quickbooks', 'Office Master System', 'Peachtree', 'GLACIER Tax Prep', 'Intuit Payroll', 'ChasePaymentech', 'Word', 'Excel', 'Outlook']","['Ball State University', 'Ball State University']","['Master of Science', 'Bachelor of Science']","['2012', '2010']","['3.5', '3.2']","['GPA', 'GPA']","['Accounting', 'Business Administration']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['August 2013', 'May 2012', 'August 2011', 'January 2010']","['Current', 'July 2013', 'May 2012', 'April 2010']","[['General ledger', 'Payroll', 'Financial performance', 'Bank reconciliations', 'Cost accounting'], ['Financial analysis', 'Internal controls', 'Cost accounting', 'ERP software'], None, None]","['Senior Accountant', 'Corp. Accountant', 'Graduate Assistant of Economic Department', 'Income Tax Preparer']","['City, State', 'City, State', 'City, State', 'City, State']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,"['English', 'Mandarin', 'Cantonese']","['Fluent', 'Fluent', 'Fluent']","['Internal Revenue Service, Department of the Treasury']",[None],[None],['N/A'],[None],Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.683333333,"Account reconciliation expert, Accounting operations, ChasePaymentech, Complex problem solving, Effective time management, Epicor, Excel, Flexible team player, GLACIER Tax Prep, General ledger accounting, Intuit Payroll, NetSuite, Office Master System, Outlook, Peachtree, Quickbooks, Sage, Strong communication skills, Strong organizational skills, Word."
,,"['Machine Learning', 'Software Development', 'Text Analysis', 'Natural Language Processing', 'Image Processing', 'Python', 'Data Management', 'Scikit Learn', 'C', 'C#', '.NET', 'SQL']",['Punjab Technical University'],['B.Tech'],['2020'],['N/A'],['N/A'],['Computer Science'],['HS Institute'],[None],['May 2019'],['Oct 2019'],"[['Data Management', 'Machine Learning']]",['Trainee'],['N/A'],"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.56,".NET, C, C#, Data Management, Image Processing, Machine Learning, Natural Language Processing, Python, SQL, Scikit Learn, Software Development, Text Analysis."
,,"['billing', 'book', 'budgets', 'coaching', 'contract administration', 'Customer Relationship Management', 'CRM', 'client', 'clients', 'Client liaison', 'customer satisfaction', 'customer service', 'delivery', 'directing', 'Government', 'Information Technology', 'invoicing', 'leadership', 'Managing', 'marketing', 'Market', 'mentoring', 'office', 'organizational', 'policies', 'Project Management', 'Relationship management', 'RFP', 'Sales', 'sales and management', 'staffing', 'Telecommunications', 'training programs', 'Author']","['Ashford University', 'Ashford University']","[""Associate's degree"", 'Bachelor of Science']","[None, None]","[None, None]","[None, None]","['Early Education', None]","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['09/2013', '01/2012', '01/2011', '01/2006', '01/2005', '01/2004', '01/2002']","['08/2014', '01/2013', '01/2012', '01/2008', '01/2006', '01/2005', '01/2004']","[None, None, None, None, None, None, None]","['Business Development Manager', 'Network Solutions Consultant', 'Relocation Consultant', 'Director', 'Commercial Relocation Consultant', 'Relocation Consultant', 'Regional Manager']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","['Volunteering', 'Volunteering', 'Volunteering', 'Sponsorship', 'Guest Speaker', 'Mentoring']","['Rock Steady Boxing', 'Junior Achievement of Indianapolis', 'Families First', 'Christian Chamber of Commerce', 'MyComputerCareer.com', 'Cardboard Box Ministries']","[None, None, None, None, None, None]","['Volunteer Coach', 'Volunteer', 'Advisory Council Board Member', 'Yearly sponsor of monthly lunch series', 'Guest Speaker', 'Mentor/Board of Directors']",,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.683333333,"Author, CRM, Client liaison, Customer Relationship Management, Government, Information Technology, Managing, Market, Project Management, RFP, Relationship management, Sales, Telecommunications, billing, book, budgets, client, clients, coaching, contract administration, customer satisfaction, customer service, delivery, directing, invoicing, leadership, marketing, mentoring, office, organizational, policies, sales and management, staffing, training programs."
,Graduate database management engineer looking to join a role in data analytics or cloud-based machine learning solutions.,"['Software Development', 'Data Science', 'Data Analysis', 'Data Structure', 'Business Analytics', 'Java', 'Powerbi', 'Tableau', 'SQL', 'DBMS', 'RDBMS', 'GraphQL', 'NoSQL', 'MongoDB', 'Firebase', 'Advanced Excel', 'Cloud-Testing', 'AWS', 'Azure', 'Cloud Management']",['VIT-AP'],['B.Tech'],['2021'],['N/A'],['N/A'],['Computers'],['CB'],['N/A'],['May 2020'],['Oct 2020'],"[['Data Engineering', 'Cloud']]",['Intern'],['N/A'],"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",['N/A'],['N/A'],[None],['Data science on cloud'],,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.383333333,"AWS, Advanced Excel, Azure, Business Analytics, Cloud Management, Cloud-Testing, DBMS, Data Analysis, Data Science, Data Structure, Firebase, GraphQL, Java, MongoDB, NoSQL, Powerbi, RDBMS, SQL, Software Development, Tableau."
,"A curiosity-driven data scientist, eager to leverage machine learning and data analytics to extract meaningful insights, make informed decisions and solve challenging business problems. I ensure to contribute with my knowledge, logical thinking and analytical skills towards the consistent growth and development of the organization, and enhance my experience through continuous learning and teamwork.","['Data Analysis', 'Machine learning', 'Data Mining', 'Natural Language Processing', 'Linear Regression', 'Cluster Analysis', 'Correlation Analysis', 'Logistic Regression', 'Principal Component Analysis', 'Anova', 'Neural Networks', 'R', 'Python', 'MySQL', 'Tableau', 'Excel', 'SPSS', 'Decision tree']","['MamCO University', 'MamCO University']","['BSc(CA)', 'MSc(CA)']","['2018', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Applications', 'Computer Applications']",['KPMMC Inc.'],['N/A'],['Aug 2020'],['Ongoing'],"[['Natural Language Processing', 'Python', 'Machine learning']]",['Machine Learning Junior Developer'],['N/A'],"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",['Training'],['N/A'],[None],['Big Data Analysis Hadoop A-1 Level Certificate'],,,['N/A'],"[['Big Data Analysis', 'Hadoop']]",[None],['N/A'],[None],Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.45,"Anova, Cluster Analysis, Correlation Analysis, Data Analysis, Data Mining, Decision tree, Excel, Linear Regression, Logistic Regression, Machine learning, MySQL, Natural Language Processing, Neural Networks, Principal Component Analysis, Python, R, SPSS, Tableau."
