address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,,"['agency', 'delivery', 'insurance', 'materials', 'policies', 'roofing', 'selling', 'sales']",['UNIVERSITY OF MINNESOTA DULUTH'],['Bachelor of Arts'],['May 2006'],['N/A'],['N/A'],['Liberal Arts Environmental Studies Geography'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['07/2015', '07/2010', '07/2006']","['Current', '07/2015', '07/2010']","[['selling', 'insurance'], ['selling', 'insurance'], ['selling', 'roofing']]","['Business Development Consultant', 'P&C Producer and Sales Agent', 'Sales Representative']","['City, State', 'City, State', 'City, State']","15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws",,,,,,,,,,,,Head of Internal Control & Compliance (ICC) - SEVP/DMD,"Masters, Master of Business Administration (MBA), Master of Business Management (MBM)",At least 15 years,Age at most 52 years,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","AUDIT AND INSPECTION
Banking
Internal Audit",0.65,"agency, delivery, insurance, materials, policies, roofing, sales, selling."
,"A practiced, professional Test Manager with over 20 years of success managing test and validation of next-generation software / hardware technologies across multiple concurrent projects and releases. Delivered effectively to time and budget on a variety of complex, large-scale, multiplatform projects including: complex network framework, IoT (Internet of Things), telecommunication and hosted services, business process tools, automation frameworks. Managed, trained and mentored multi-disciplinary, geographically dispersed teams including, software development, test and validation, planning, QA, configuration management, agile scrum master and product owner.","['audio', 'automation', 'C', 'C++', 'CD-ROMs', 'Ceridian', 'cisco', 'Hardware', 'cost reduction', 'clients', 'drivers', 'executive management', 'Functional', 'inspection', 'Intel', 'Java', 'Linux', 'MAC', 'Managing', 'marketing and sales', 'C#', 'Windows', 'Windows XP', 'multimedia', 'Objective C', 'OS', 'policies', 'printers', 'processes', 'product development', 'quality', 'quality assurance', 'quest', 'sales', 'scanners', 'Scheduling', 'scrum', 'scripts', 'software development', 'software testing', 'sound cards', 'sun', 'test tools', 'USB', 'validation', 'video', 'Vista']","['Webster University', 'Kabul University']","['Master of Science', 'Bachelor of Science']","['2004', '1992']","['N/A', 'N/A']","[None, None]","['Computer Resource Information Management', 'Computer Science']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['September 2011', 'July 2009', 'November 2006', 'May 2004', 'August 2001', 'July 1995', 'N/A']","['Current', 'September 2011', 'July 2009', 'November 2006', 'February 2003', 'December 1999', 'N/A']","[['IoT', 'automation', 'C', 'C++', 'C#', 'Java', 'Objective C', 'Gerrit', 'Jira', 'Clear quest', 'scrum', 'development'], ['testing', 'quality assurance', 'development', 'Jira'], ['quality assurance', 'scrum', 'Jira', 'Rally', 'Clear Quest', 'SaaS'], ['testing', 'quality assurance', 'development'], ['testing', 'automation'], ['quality assurance', 'testing'], ['testing', 'quality assurance']]","['Engineering Manager', 'Director of Quality Assurance', 'Director of Quality Assurance', 'Quality Assurance Manager', 'Lead Test Engineer', 'Lead Test Engineer', 'Owner / President']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,,,,,,,,Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.77,"C, C#, C++, CD-ROMs, Ceridian, Functional, Hardware, Intel, Java, Linux, MAC, Managing, OS, Objective C, Scheduling, USB, Vista, Windows, Windows XP, audio, automation, cisco, clients, cost reduction, drivers, executive management, inspection, marketing and sales, multimedia, policies, printers, processes, product development, quality, quality assurance, quest, sales, scanners, scripts, scrum, software development, software testing, sound cards, sun, test tools, validation, video."
,"Financial Accountant specializing in financial planning, reporting and analysis in both private and public sectors. Capable Accountant successful at managing multiple projects and consistently meeting deadlines under pressure. Extensive knowledge of accounting software and processes.","['account reconciliations', 'accounting', 'accounts payable', 'Accounts Receivable', 'AP', 'Balance sheet', 'Bank Reconciliation', 'Banking', 'Billing', 'book', 'Com', 'Client', 'edit', 'Finance', 'Financials', 'financial reports', 'Preparing financial reports', 'focus', 'functional', 'General Ledger', 'GL', 'Inventory control', 'process invoices', 'Invoice Processing', 'invoicing', 'MBA', 'mail', 'office', 'Developer', 'profit and loss statement', 'coding', 'reporting', 'researching', 'SAP FI', 'SAP']","['N/A', 'N/A', 'N/A']","['MBA', 'B.Com', 'Diploma']","['N/A', 'N/A', 'N/A']","[None, None, None]","[None, None, None]","['Finance and IT', 'Mgt Hons', 'Computer Application']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['January 2016', 'January 2016', 'March 2009']","['January 2016', 'January 2016', 'December 2012']","[['Cash book maintenance', 'Bank Reconciliation Statement', 'Billing And Realisation', 'Verification of Bills'], ['journal entries', 'general ledger', 'bank account reconcilation', 'financial reports', 'SAP'], ['Accounts receivable', 'Accounts Payable', 'General Ledger', 'SAP Financials', 'P2P']]","['Accountant', 'Consultant', 'N/A']","['N/A', 'N/A', 'N/A']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.55,"AP, Accounts Receivable, Balance sheet, Bank Reconciliation, Banking, Billing, Client, Com, Developer, Finance, Financials, GL, General Ledger, Inventory control, Invoice Processing, MBA, Preparing financial reports, SAP, SAP FI, account reconciliations, accounting, accounts payable, book, coding, edit, financial reports, focus, functional, invoicing, mail, office, process invoices, profit and loss statement, reporting, researching."
,Desires an accounting position in a positive working environment that encourages and supports continuing professional growth.,"['A/p', 'A/r', 'Automated Payroll', 'Cpa', 'Excel', 'General Ledger', 'Office Management', 'Outlook', 'Payroll', 'Payroll Processing', 'Powerpoint', 'Accounting', 'Bookkeeping', 'Office Manager', 'Accounts For', 'Bookkeeper', 'Cash', 'Financial Statements', 'Process Payroll', 'Reconciliations', 'Tax Returns', 'Balance Sheet', 'Bank Reconciliations', 'Clients', 'G/l', 'Its', 'Job Costing', 'Journal', 'Quickbooks', 'Business Management', 'Clerical', 'Training', 'Account Reconciliations', 'Accountant', 'Accounts And', 'And Account', 'As400', 'Audit', 'Balance Sheets', 'Contracts', 'Inventory', 'Invoice', 'Office Administration', 'Operations', 'Peachtree', 'Peachtree Accounting', 'Progress', 'Reconciling', 'Restaurant Manager', 'Scheduling', 'Secretary', 'State Tax', 'Timberline', 'Timberline Software', 'Typing', 'Word']","['Treasure Valley Community College', 'Worland High School']","['A.A.', 'Diploma']","['2016', 'N/A']","['3.85', 'N/A']","['GPA', 'N/A']","['Business Management-Accounting', 'Bookkeeping and Office Administration']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","[['A/P', 'A/R', 'Bank and account reconciliations', 'Maintain general ledger'], ['Process payroll', 'A/R', 'A/P', 'Bank reconciliations'], ['Process payroll', 'A/P', 'A/R', 'Maintain general ledger'], ['Process monthly A/R and A/P', 'General ledger', 'Adjusting entries'], ['Schedule all tax clients', 'Process tax returns', 'Maintain G/L', 'Prepare monthly financial statements'], ['Manage and process payroll', 'A/P', 'A/R', 'Financial statements'], ['Word processing', 'Proofing', 'Audit reports']]","['Accountant', 'Office Manager/Restaurant Manager', 'Office Manager', 'Assistant Controller', 'Bookkeeper/Office Manager', 'Office Manager/Bookkeeper', 'Secretary/Bookkeeper']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,['N/A'],[None],[None],['N/A'],['N/A'],Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.216666667,"A/p, A/r, Account Reconciliations, Accountant, Accounting, Accounts And, Accounts For, And Account, As400, Audit, Automated Payroll, Balance Sheet, Balance Sheets, Bank Reconciliations, Bookkeeper, Bookkeeping, Business Management, Cash, Clerical, Clients, Contracts, Cpa, Excel, Financial Statements, G/l, General Ledger, Inventory, Invoice, Its, Job Costing, Journal, Office Administration, Office Management, Office Manager, Operations, Outlook, Payroll, Payroll Processing, Peachtree, Peachtree Accounting, Powerpoint, Process Payroll, Progress, Quickbooks, Reconciliations, Reconciling, Restaurant Manager, Scheduling, Secretary, State Tax, Tax Returns, Timberline, Timberline Software, Training, Typing, Word."
,,"['15+ years of experience in Accounting & Bookkeeping Services', 'Financial statements', 'Bank reconciliations and General Ledger expertise', 'Flexible team player', 'Financial statement analysis', 'Tax return filing', 'GAAP understanding', 'Bank reconciliations and balancing', 'Microsoft Word', 'Excel', 'Access', 'PowerPoint', 'Outlook', 'Asset Keeper Pro Software', 'QuickBooks Software', 'Fixed Asset Solutions Software', 'Creative Solutions Bookkeeping Software', 'HOST Software', 'Document Manager Software', 'ProSystem', 'UltraTax', 'Lacerte Tax Preparation Software']",['Northwestern State University of Louisiana'],['Bachelor'],['2002'],['Magna Cum Laude'],['Honors'],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['Aug 2013', 'Aug 2009', 'Jan 2006', 'Jan 2003']","['Current', 'Feb 2013', 'Apr 2008', 'Aug 2004']","[['Financial Statements', 'Bank Reconciliations', 'Accounts Payable', 'Fixed Assets'], ['Hospital Financial Statements', 'Budget', 'Forecasts'], ['Tax Returns', 'Budget', 'Forecasts', 'Accounting Software'], ['Tax Returns', 'Audit', 'Confidentiality Protocols']]","['Accountant', 'Accountant', 'Accountant', 'Accountant']","['City , State', 'City , State', 'City , State', 'City , State']","Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",,,,,,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.316666667,"15+ years of experience in Accounting & Bookkeeping Services, Access, Asset Keeper Pro Software, Bank reconciliations and General Ledger expertise, Bank reconciliations and balancing, Creative Solutions Bookkeeping Software, Document Manager Software, Excel, Financial statement analysis, Financial statements, Fixed Asset Solutions Software, Flexible team player, GAAP understanding, HOST Software, Lacerte Tax Preparation Software, Microsoft Word, Outlook, PowerPoint, ProSystem, QuickBooks Software, Tax return filing, UltraTax."
,,"['Data Analytics', 'Business Analysis', 'Business Intelligence', 'Machine Learning', 'Python', 'SQL', 'Tableau', 'PowerBi', 'Jupyter', 'SSMS', 'Data Analysis', 'Dax', 'ETL']","['A.G. PATIL INSTITUTE OF TECHNOLOGY, Solapur', 'Walchand institute of technology, Solapur']","['B.Tech', 'M.E']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Computers', 'COMPUTER SCIENCE']",['Graphene health tech Pvt Ltd'],['N/A'],['Oct 2019'],['Till Date'],"[['Business Intelligence', 'Tableau', 'SQL']]",['BI Engineer'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",['Data Dashboarding'],['Tableau'],['N/A'],['N/A'],,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.716666667,"Business Analysis, Business Intelligence, Data Analysis, Data Analytics, Dax, ETL, Jupyter, Machine Learning, PowerBi, Python, SQL, SSMS, Tableau."
,,"['Careful and active listener', 'Self-Starter & self-motivated', 'Hungry for growth and continuous learning', 'Proactive and energetic', 'Fluent in Spanish']","['University of California, Santa Cruz']",['Bachelors of Arts'],['2010'],[None],[None],['Sociology'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['09/2015', '03/2013', '07/2010']","['Current', '09/2015', '12/2012']","[None, None, None]","['Business Development Manager', 'Business Development Manager', 'Talent Acquisition Consultant / Account Executive']","['City , State', 'City , State', 'City , State']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",['Club Membership'],['EOP Club'],[None],['Member'],['Spanish'],['Fluent'],,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.65,"Careful and active listener, Fluent in Spanish, Hungry for growth and continuous learning, Proactive and energetic, Self-Starter & self-motivated."
"Trenton, NJ","Dedicated and well-rounded software engineer with a passion for math, computer science, and elite education. Bringing 12+ years of teaching expertise to help Amazon's Career Fulfillment students feel the same joy and pride in my comprehensive JavaScript computer science program as my past 150+ high school students. Eager to teach the basics, get students the tools they need, and foster their passion to reach their goals.","['HTML', 'CSS', 'JavaScript (Angular)', 'Python', 'Git', 'Algorithm Design', 'Technical Writing', 'Data Analysis', 'Interpersonal Communication', 'Patience']","['Princeton International School of Mathematics and Science', 'New York University']","['Master of Science', 'Bachelor of Science']","['2015', '2012']","['N/A', 'N/A']","[None, None]","['Computer Science', 'Computer Science']","['Princeton International School of Mathematics and Science', 'HKA Enterprises', 'Academy of Mine']","['N/A', 'N/A', 'N/A']","['2017', '2014', '2012']","['current', '2017', '2014']","[['JavaScript', 'Teaching', 'Program Development'], ['Technical Support', 'Database Design', 'Software Testing'], ['Agile/Scrum', 'Code Writing', 'CICD']]","['Computer Science Teacher', 'Software Engineer', 'Junior Software Engineer']","['Princeton, NJ', 'Remote', 'Cherry Hill, NJ']","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,,,"['AWS', 'CSM']","[None, None]","[None, None]","[None, None]","[None, None]",Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.716666667,"Algorithm Design, CSS, Data Analysis, Git, HTML, Interpersonal Communication, JavaScript (Angular), Patience, Python, Technical Writing."
"321 Sesame Street, Boca Raton, FL 33829",,"['Perl', 'Java', 'C++', 'HTML', 'PHP', 'MySQL', 'Scheme', 'MatLab', 'Microsoft Office', 'Adobe Photoshop', 'Adobe Dreamweaver', '3ds Max', 'Windows (95, 98, 2000, XP, Vista)', 'Mac OS', 'Linux', 'Self-motivated', 'Creative thinker', 'Detail-oriented', 'Excellent time management skills']","['Nova Southeastern University, Davie FL']",['B.S. in Computer Science'],['Expected May 2010'],['3.75'],['GPA'],['Computer Science'],"['ABC Research', 'Library Application Services, NSU', 'Computer Science Departments, NSU', 'YMCA']","[None, None, None, None]","['May 2008', 'May 2007', 'Sept 2007', 'Jan 2005']","['Sept 2008', 'Present', 'May 2008', 'August 2007']","[['Technical support', 'Social networking software'], ['Web development', 'Technical administration'], ['Teaching', 'Explaining complex concepts'], ['Teaching basic computer skills']]","['Collaborative User Experience Group Intern', 'Student Web Developer', 'Teaching Assistant', 'Computer teacher']","['Boca Raton FL', 'Davie FL', 'Davie FL', 'Fort Lauderdale FL']","Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['Club Membership'],"['Education Club, NSU']",[None],['Tutor'],,,,,,,,AI Engineer,"Bachelors or Masters degree in Computer Science, Engineering, or a related field.",,,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","Python
R or Java
TensorFlow
PyTorch
Scikit-learn.",0.65,"3ds Max, Adobe Dreamweaver, Adobe Photoshop, C++, Creative thinker, Detail-oriented, Excellent time management skills, HTML, Java, Linux, Mac OS, MatLab, Microsoft Office, MySQL, PHP, Perl, Scheme, Self-motivated, Windows (95, 98, 2000, XP, Vista)."
,"A quality-oriented professional with a keen interest in solving complex business problems by way of AI-based design & thinking. A technology-agnostic individual with a strong background in data science, statistics, and economics with an aim to accelerate artificial intelligence.","['Data Science', 'Machine Learning', 'Artificial Intelligence', 'Data Analysis', 'Keras', 'Tensorflow', 'Pytorch', 'Python', 'AWS', 'Kubernetes', 'Kafka', 'Spark', 'PySpark', 'Hadoop', 'Deep Learning', 'Chatbot', 'Natural language processing', 'Scikit-Learn']","['Lucknow University', 'BSI, Bombay']","['B.Tech', 'MSc']","['2018', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","['JKG College, Nashik', 'Computational Economics']",['Deloitte Consulting India Private Limited'],['N/A'],['Jul 2020'],['Apr 2021'],"[['Machine Learning', 'GraphML models', 'Data Science', 'Time Series', 'NLP', 'Deep Learning', 'Chatbot Technology']]",['Data Strategy and Delivery Specialist'],['N/A'],"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.95,"AWS, Artificial Intelligence, Chatbot, Data Analysis, Data Science, Deep Learning, Hadoop, Kafka, Keras, Kubernetes, Machine Learning, Natural language processing, PySpark, Python, Pytorch, Scikit-Learn, Spark, Tensorflow."
,Seeking a technical position within an engineering team.,"['AutoCAD', 'C++', 'Visual Basics', 'Programmable Logic Controllers', 'Electrical Mechanical Systems', 'Instrumentation and Controls', 'Industrial Electricity', 'Engineering Economy', 'Technical Grammar Skills', 'Communication', 'Team work', 'Problem solving skills', 'Leadership']",['Middle Tennessee State University'],['Bachelor of Science'],['N/A'],['N/A'],['N/A'],['Engineering Technology Computer Engineering'],"['Company Name', 'Company Name', 'N/A']","[None, None, None]","['Jan 2015', 'Jan 2013', 'Jan 2011']","['Current', 'Jan 2015', 'Jan 2013']","[['Leadership', 'Project management', 'Team management', 'Budgeting'], ['Project management', 'Teamwork', 'Automation'], ['OEE', 'Safety solutions', 'KPI management']]","['Engineering Business Unit Leader', 'Project Engineer', 'Operations Technician']","['City, State', 'N/A', 'City, State']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.446666667,"AutoCAD, C++, Communication, Electrical Mechanical Systems, Engineering Economy, Industrial Electricity, Instrumentation and Controls, Leadership, Problem solving skills, Programmable Logic Controllers, Team work, Technical Grammar Skills, Visual Basics."
,,"['Net, photo, agile, analyst', 'Apple', 'automation', 'banking', 'budgets', 'business plan', 'closing', 'com', 'consulting', 'content', 'contracts', 'credit', 'encryption', 'client', 'customer satisfaction', 'data migration', 'database administration', 'driving', 'e-commerce', 'features', 'financial', 'hiring', 'imaging', 'information technology', 'insurance', 'interpretation', 'inventory', 'managing', 'market planning', 'marketing', 'market', 'marketing and sales', 'messaging', 'office', 'new product development', 'developer', 'order management', 'camera', 'policies', 'presenting', 'pricing', 'procurement', 'product development', 'Product manager', 'product management', 'product marketing', 'program management', 'quality', 'quality assurance', 'QA', 'radio', 'real-time', 'receiving', 'retail', 'sales', 'sales management', 'shipping', 'software development', 'stories', 'strategy', 'supply chain', 'technical support', 'television', 'upgrades', 'UI design', 'utilities', 'venture capital', 'vision', 'workflow', 'year-end']","['Georgia Institute of Technology', 'Rutgers University']","['Master of Science', 'Bachelor of Science']","['2006', '1992']","[None, None]","[None, None]","['Management of Technology', 'Computer Science']","['Calero', 'CLA', 'PictureU', 'Ticket Alternative', 'Triplingo', 'Deposco', 'SVG (Servigistics)', 'Commerce Science', 'N/A', 'MediaOcean']","['https://www.calero.com', 'https://www.clacorp.com', 'https://www.pictureu.com', 'https://www.ticketalternative.com', 'https://www.triplingo.com', 'https://www.deposco.com', 'https://www.servigistics.com', 'https://www.commercescience.com', None, 'https://www.mediaocean.com']","['04/2018', '04/2016', '08/2013', '02/2012', '01/2011', '01/2009', '09/2006', '04/2004', '01/2003', '10/1999']","['05/2018', '04/2018', '04/2016', '08/2013', '02/2012', '12/2010', '12/2008', '09/2006', '04/2004', '11/2002']","[['communication', 'networks'], ['agile', 'UI design', 'mobile development'], ['imaging', 'product management'], ['e-commerce', 'UI design'], ['mobile development', 'UI design'], ['software development', 'technology development'], ['product marketing', 'sales'], ['product management', 'program management'], ['technical consulting', 'web services design'], ['electronic sales management', 'venture capital']]","['Director of Engineering', 'Sr. Director Software Development', 'VP of Engineering and Operations', 'CTO', 'Co-Founder and COO', 'VP of Engineering', 'VP Solutions Sales', 'CTO', 'Independent Consultant', 'CTO & Founder']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.463333333,"Apple, Net, photo, agile, analyst, Product manager, QA, UI design, automation, banking, budgets, business plan, camera, client, closing, com, consulting, content, contracts, credit, customer satisfaction, data migration, database administration, developer, driving, e-commerce, encryption, features, financial, hiring, imaging, information technology, insurance, interpretation, inventory, managing, market, market planning, marketing, marketing and sales, messaging, new product development, office, order management, policies, presenting, pricing, procurement, product development, product management, product marketing, program management, quality, quality assurance, radio, real-time, receiving, retail, sales, sales management, shipping, software development, stories, strategy, supply chain, technical support, television, upgrades, utilities, venture capital, vision, workflow, year-end."
,,"['Architecting best practice technical solutions', 'Technical program management', 'QA/QM', 'Client management', 'Vendor management', 'Testing and commissioning planning and execution', 'Team leadership / cross-team collaboration', 'Engineering cost estimating', 'Engineering resource management and forecasting', 'Process improvement']",['University of California at Santa Barbara'],['Bachelor of Science'],['1990'],['N/A'],['N/A'],['Electrical and Computer Engineering'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['01/2014', '01/2011', '07/2003', '07/1999', '07/1992', '06/1991']","['Current', '12/2013', '12/2010', '06/2003', '06/1999', '06/1992']","[None, None, None, None, None, None]","['Regional Engineering Manager', 'Engineering Supervisor', 'Senior Engineer', 'Systems Engineer II', 'Control Systems Engineer I / II', 'Associate Systems Engineer']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.85,"Architecting best practice technical solutions, Client management, Engineering cost estimating, Engineering resource management and forecasting, Process improvement, QA/QM, Team leadership / cross-team collaboration, Technical program management, Testing and commissioning planning and execution, Vendor management."
